distance,energy,method,n_orbitals,n_electrons,timestamp
0.625,-14.770440676901035,CASCI,13,6,1780075837.465868
0.6565656565656566,-14.916361215395426,CASCI,13,6,1780075837.5180306
0.6881313131313131,-15.042886879079852,CASCI,13,6,1780075837.5721302
0.7196969696969697,-15.152549600570778,CASCI,13,6,1780075837.6595852
0.7512626262626263,-15.247501458552481,CASCI,13,6,1780075837.713503
0.7828282828282829,-15.329602820309443,CASCI,13,6,1780075837.7676444
0.8143939393939394,-15.400475977945622,CASCI,13,6,1780075837.8203723
0.845959595959596,-15.46153935528969,CASCI,13,6,1780075837.8904781
0.8775252525252526,-15.514032225882126,CASCI,13,6,1780075837.9635198
0.9090909090909092,-15.559035232522533,CASCI,13,6,1780075838.0181448
0.9406565656565657,-15.597488914826748,CASCI,13,6,1780075838.0726142
0.9722222222222223,-15.63021085891096,CASCI,13,6,1780075838.1555295
1.003787878787879,-15.657911464207643,CASCI,13,6,1780075838.2053115
1.0353535353535355,-15.68120819284507,CASCI,13,6,1780075838.2572608
1.066919191919192,-15.700638223614801,CASCI,13,6,1780075838.311493
1.0984848484848486,-15.716669527316322,CASCI,13,6,1780075838.3796196
1.1300505050505052,-15.729710457195413,CASCI,13,6,1780075838.4430006
1.1616161616161618,-15.740117994551593,CASCI,13,6,1780075838.4946795
1.1931818181818183,-15.748204808904886,CASCI,13,6,1780075838.5475686
1.224747474747475,-15.754245292113485,CASCI,13,6,1780075838.6129138
1.2563131313131315,-15.758480714093949,CASCI,13,6,1780075838.6703706
1.287878787878788,-15.76112363038453,CASCI,13,6,1780075838.7221828
1.3194444444444446,-15.762361653066522,CASCI,13,6,1780075838.7760408
1.3510101010101012,-15.76236067925413,CASCI,13,6,1780075838.837233
1.3825757575757576,-15.761267656707973,CASCI,13,6,1780075838.9077082
1.4141414141414141,-15.75921295427179,CASCI,13,6,1780075838.9622986
1.4457070707070707,-15.756312395384386,CASCI,13,6,1780075839.0153685
1.4772727272727273,-15.752669005226965,CASCI,13,6,1780075839.1059296
1.5088383838383839,-15.748374515520903,CASCI,13,6,1780075839.1622152
1.5404040404040404,-15.743510665119787,CASCI,13,6,1780075839.2152421
1.571969696969697,-15.738150329122682,CASCI,13,6,1780075839.2684357
1.6035353535353536,-15.732358504214897,CASCI,13,6,1780075839.3454537
1.6351010101010102,-15.726193173361583,CASCI,13,6,1780075839.4085324
1.6666666666666667,-15.719706068902406,CASCI,13,6,1780075839.462926
1.6982323232323233,-15.712943349549043,CASCI,13,6,1780075839.515078
1.72979797979798,-15.705946203810004,CASCI,13,6,1780075839.5907125
1.7613636363636365,-15.698751389891353,CASCI,13,6,1780075839.645733
1.792929292929293,-15.691391720133991,CASCI,13,6,1780075839.7032409
1.8244949494949496,-15.683896496459479,CASCI,13,6,1780075839.7557642
1.8560606060606062,-15.676291902059402,CASCI,13,6,1780075839.8308825
1.8876262626262628,-15.66860135360805,CASCI,13,6,1780075839.8893218
1.9191919191919193,-15.660845817559315,CASCI,13,6,1780075839.9614244
1.950757575757576,-15.65304409355907,CASCI,13,6,1780075840.019582
1.9823232323232325,-15.645213067619704,CASCI,13,6,1780075840.0930574
2.0138888888888893,-15.649303076409113,CASCI,13,6,1780075840.1512518
2.045454545454546,-15.642252305401986,CASCI,13,6,1780075840.2057755
2.0770202020202024,-15.635256655283484,CASCI,13,6,1780075840.2621963
2.108585858585859,-15.628330987453475,CASCI,13,6,1780075840.3442638
2.140151515151515,-15.621489512783711,CASCI,13,6,1780075840.4676635
2.1717171717171717,-15.614745951635776,CASCI,13,6,1780075840.590194
2.2032828282828283,-15.608113683575798,CASCI,13,6,1780075840.6898985
2.234848484848485,-15.60160588819544,CASCI,13,6,1780075840.7831566
2.2664141414141414,-15.595235677744629,CASCI,13,6,1780075840.879734
2.297979797979798,-15.58901622122565,CASCI,13,6,1780075840.9777186
2.3295454545454546,-15.582960858089077,CASCI,13,6,1780075841.0389116
2.361111111111111,-15.577083197604733,CASCI,13,6,1780075841.1067994
2.3926767676767677,-15.571397197252232,CASCI,13,6,1780075841.1648712
