distance,fci_energy
0.3,-0.6605101851437403
0.3222222222222222,-0.7477414668684392
0.34444444444444444,-0.8197202150412761
0.36666666666666664,-0.8793967052259735
0.3888888888888889,-0.9290444306754679
0.4111111111111111,-0.9704410577199347
0.43333333333333335,-1.0049948903183001
0.45555555555555555,-1.0338348296040778
0.47777777777777775,-1.0578753182708278
0.5,-1.0778638965744836
0.5222222222222223,-1.094416551986677
0.5444444444444445,-1.108044415950666
0.5666666666666667,-1.1191742467683383
0.5888888888888889,-1.1281643729793318
0.6111111111111112,-1.1353172532324463
0.6333333333333333,-1.1408894627021953
0.6555555555555556,-1.145099687349326
0.6777777777777778,-1.1481351553621637
0.7,-1.150156831936016
0.7222222222222222,-1.1513036308696403
0.7444444444444445,-1.1516958430007511
0.7666666666666666,-1.1514379405809183
0.788888888888889,-1.1506208844147172
0.8111111111111111,-1.1493240346674916
0.8333333333333333,-1.1476167452589987
0.8555555555555556,-1.1455597047690385
0.8777777777777778,-1.143206073093279
0.8999999999999999,-1.1406024521705396
0.9222222222222223,-1.1377897205031686
0.9444444444444444,-1.134803754522347
0.9666666666666668,-1.131676054758683
0.9888888888888889,-1.1284342909567364
1.011111111111111,-1.1251027774459947
1.0333333333333334,-1.1217028880073134
1.0555555555555556,-1.1182534179608843
1.0777777777777777,-1.1147709000778154
1.1,-1.1112698800637053
1.1222222222222222,-1.1077631566815787
1.1444444444444444,-1.1042619910094449
1.1666666666666667,-1.1007762888248904
1.1888888888888889,-1.0973147596484807
1.211111111111111,-1.093885055551251
1.2333333333333334,-1.09049389243439
1.2555555555555555,-1.0871471561227974
1.277777777777778,-1.083849995281809
1.3,-1.0806069028705507
1.3222222222222224,-1.077421787588242
1.3444444444444446,-1.074298036548532
1.3666666666666667,-1.0712385702354499
1.388888888888889,-1.068245890642502
1.4111111111111112,-1.0653221233766152
1.4333333333333333,-1.0624690544119926
1.4555555555555557,-1.05968816210334
1.4777777777777779,-1.056980645007692
1.5,-1.0543474460165472
1.5222222222222224,-1.051789273260243
1.5444444444444445,-1.0493066182132005
1.5666666666666667,-1.046899771398241
1.588888888888889,-1.044568836060102
1.6111111111111112,-1.042313740150252
1.6333333333333335,-1.0401342469378627
1.6555555555555557,-1.0380299645326676
1.6777777777777778,-1.0360003545764824
1.7000000000000002,-1.034044740330335
1.7222222222222223,-1.032162314353752
1.7444444444444445,-1.030352145942047
1.7666666666666668,-1.0286131884576348
1.788888888888889,-1.0269442866615777
1.8111111111111111,-1.0253441841239714
1.8333333333333335,-1.0238115307647466
1.8555555555555556,-1.0223448905526558
1.877777777777778,-1.0209427493682361
1.9000000000000001,-1.0196035230175458
1.9222222222222223,-1.0183255653674093
1.9444444444444446,-1.0171071765601256
1.9666666666666668,-1.0159466112556665
1.988888888888889,-1.0148420868425898
2.011111111111111,-1.013791791555088
2.033333333333333,-1.0127938924323177
2.0555555555555554,-1.011846543057287
2.077777777777778,-1.0109478910157845
2.1,-1.0100960850204705
2.1222222222222222,-1.0092892816522046
2.1444444444444444,-1.0085256516766554
2.1666666666666665,-1.0078033859033144
2.188888888888889,-1.0071207005612015
2.2111111111111112,-1.006475842174226
2.2333333333333334,-1.0058670919266288
2.2555555555555555,-1.0052927695168303
2.2777777777777777,-1.0047512365045046
2.3,-1.0042408991619514
2.322222222222222,-1.003760210846285
2.3444444444444446,-1.0033076739134676
2.3666666666666667,-1.0028818411985518
2.388888888888889,-1.0024813170900377
2.411111111111111,-1.0021047582275286
2.433333333333333,-1.0017508738538596
2.4555555555555553,-1.0014184258531484
2.477777777777778,-1.0011062285065608
2.5,-1.0008131479968527
