distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-87.89093370692673,CASCI,27,14,1776480448.7244754
0.8535353535353536,-88.14683203597629,CASCI,27,14,1776480449.035665
0.8945707070707071,-88.39352328226741,CASCI,27,14,1776480449.5030305
0.9356060606060606,-88.60350194379483,CASCI,27,14,1776480449.8027022
0.9766414141414141,-88.81971203007285,CASCI,27,14,1776480450.1761467
1.0176767676767677,-89.0045762929264,CASCI,27,14,1776480450.4526358
1.058712121212121,-89.1588853578068,CASCI,27,14,1776480450.8542116
1.0997474747474747,-89.28638107793613,CASCI,27,14,1776480451.1449487
1.1407828282828283,-89.39103130376945,CASCI,27,14,1776480451.5218356
1.1818181818181819,-89.47643581094908,CASCI,27,14,1776480451.9014013
1.2228535353535355,-89.54570249911222,CASCI,27,14,1776480452.1814308
1.2638888888888888,-89.60146165742884,CASCI,27,14,1776480452.5590696
1.3049242424242424,-89.6459053134676,CASCI,27,14,1776480452.8309126
1.345959595959596,-89.6808694642196,CASCI,27,14,1776480453.2745423
1.3869949494949494,-89.70788200554068,CASCI,27,14,1776480453.6149638
1.428030303030303,-89.72822050814031,CASCI,27,14,1776480453.9151933
1.4690656565656566,-89.74295846138905,CASCI,27,14,1776480454.310009
1.5101010101010102,-89.7530028907717,CASCI,27,14,1776480454.5815868
1.5511363636363638,-89.75912400589651,CASCI,27,14,1776480454.9979308
1.5921717171717171,-89.76197813396104,CASCI,27,14,1776480455.3413918
1.6332070707070707,-89.76212542684797,CASCI,27,14,1776480455.672079
1.6742424242424243,-89.76004377105994,CASCI,27,14,1776480456.024942
1.7152777777777777,-89.75614006437733,CASCI,27,14,1776480456.296704
1.7563131313131313,-89.75075968824562,CASCI,27,14,1776480456.5779164
1.7973484848484849,-89.74419471407354,CASCI,27,14,1776480457.0327048
1.8383838383838385,-89.7366911469151,CASCI,27,14,1776480457.323174
1.879419191919192,-89.72845536506144,CASCI,27,14,1776480457.7453969
1.9204545454545454,-89.71965984630985,CASCI,27,14,1776480458.6554835
1.961489898989899,-89.71044824625815,CASCI,27,14,1776480460.4796836
2.0025252525252526,-89.70093986587041,CASCI,27,14,1776480461.8646848
2.043560606060606,-89.69123356460035,CASCI,27,14,1776480462.4451225
2.0845959595959593,-89.68141127350675,CASCI,27,14,1776480462.9140217
2.125631313131313,-89.6715409156509,CASCI,27,14,1776480463.282742
2.166666666666667,-89.66167923036969,CASCI,27,14,1776480463.7777762
2.2077020202020203,-89.6518742226593,CASCI,27,14,1776480464.171617
2.2487373737373737,-89.64216754236327,CASCI,27,14,1776480464.6054265
2.2897727272727275,-89.63259693294677,CASCI,27,14,1776480464.9349177
2.330808080808081,-89.62319892257868,CASCI,27,14,1776480465.2821414
2.3718434343434343,-89.61459057041101,CASCI,27,14,1776480465.6894438
2.412878787878788,-89.60598219741054,CASCI,27,14,1776480466.1361222
2.4539141414141414,-89.59793333007282,CASCI,27,14,1776480466.5780275
