molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
Li2O_linear,sto-3g,1.2,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.3788123944835,-88.37931408016759,CASCI,-88.37931408016759,0.0005016856840853734,0.3148122819347286,True,-20.98539650479434,250,True,,8,61,-67.39341588968917,0.21119136198831256,2.0928751729952637,2.3056767780071823
Li2O_linear,sto-3g,1.2,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.2083099380143,-88.37931408016759,CASCI,-88.37931408016759,0.17100414215329351,107.30663823847107,False,-20.814894048325048,444,True,,8,61,-67.39341588968925,0.2428904970001895,2.9387446350010578,3.1836922650109045
Li2O_linear,sto-3g,1.2,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.3764239577502,-88.37931408016759,CASCI,-88.37931408016759,0.0028901224173836226,1.8135778280099797,False,-20.983008068060975,250,True,,8,61,-67.39341588968922,0.22884992300532758,2.246525117996498,2.4770927880017553
Li2O_linear,sto-3g,1.2,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.0373941247782,-88.37931408016759,CASCI,-88.37931408016759,0.34191995538938613,214.5578492864383,False,-20.64397823508897,475,True,,8,61,-67.39341588968924,0.21935361900250427,3.7264111879921984,3.9474952220043633
Li2O_linear,sto-3g,1.2,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.29318145944876,-88.37931408016759,CASCI,-88.37931408016759,0.08613262071882843,54.04899469465131,False,-20.899765569759488,250,True,,8,61,-67.39341588968928,0.2599329899967415,2.317023050010903,2.5790118949953467
Li2O_linear,sto-3g,1.2,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.37920256902775,-88.37931408016759,CASCI,-88.37931408016759,0.00011151113983487448,0.06997424384664225,True,-20.98578667933849,1393,True,,8,61,-67.39341588968927,0.21036685099534225,11.05595199399977,11.268262090001372
Li2O_linear,sto-3g,1.2,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-87.73785846775799,-88.37931408016759,CASCI,-88.37931408016759,0.6414556124096009,402.5191698875363,False,-20.344442578068747,250,True,,8,61,-67.39341588968924,0.2547128970036283,2.6148826770076994,2.8719324379926547
Li2O_linear,sto-3g,1.2,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.37920209968104,-88.37931408016759,CASCI,-88.37931408016759,0.00011198048655103321,0.0702687631351523,True,-20.98578620999177,1618,True,,8,61,-67.39341588968927,0.2188958629994886,14.61618518299656,14.837879080994753
Li2O_linear,sto-3g,1.5,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.58062992754743,-88.5812472637192,CASCI,-88.5812472637192,0.0006173361717713988,0.3873840038120987,True,-20.242492531801712,250,True,,8,61,-68.33813739574572,0.26315710799826775,2.1296786140010227,2.394371232992853
Li2O_linear,sto-3g,1.5,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.44365673933382,-88.5812472637192,CASCI,-88.5812472637192,0.13759052438538788,86.33929236655037,False,-20.105519343588156,376,True,,8,61,-68.33813739574566,0.23815378700965084,2.511867662993609,2.7515143630007515
Li2O_linear,sto-3g,1.5,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.57178418914715,-88.5812472637192,CASCI,-88.5812472637192,0.009463074572053642,5.938164461634809,False,-20.23364679340142,250,True,,8,61,-68.33813739574573,0.21622888300043996,2.188435036005103,2.406412297001225
Li2O_linear,sto-3g,1.5,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.27179891231658,-88.5812472637192,CASCI,-88.5812472637192,0.3094483514026223,194.18162554030812,False,-19.93366151657085,425,True,,8,61,-68.33813739574573,0.21756292101053987,3.2746205369912786,3.49372497900913
Li2O_linear,sto-3g,1.5,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.52399586544351,-88.5812472637192,CASCI,-88.5812472637192,0.05725139827569592,35.92576768058367,False,-20.185858469697813,250,True,,8,61,-68.33813739574569,0.2592259049997665,2.2330795809975825,2.4944960460125003
Li2O_linear,sto-3g,1.5,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.58110497369339,-88.5812472637192,CASCI,-88.5812472637192,0.00014229002582055728,0.08928827181263208,True,-20.242967577947713,1422,True,,8,61,-68.33813739574568,0.2020865880040219,11.393479145001038,11.597473210989847
Li2O_linear,sto-3g,1.5,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.10748885361008,-88.5812472637192,CASCI,-88.5812472637192,0.4737584101091272,297.28766616916835,False,-19.769351457864374,250,True,,8,61,-68.3381373957457,0.24709374300437048,2.619273014002829,2.8687256289995275
Li2O_linear,sto-3g,1.5,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.5810916784464,-88.5812472637192,CASCI,-88.5812472637192,0.00015558527280745693,0.09763115895413449,True,-20.24295428270072,1519,True,,8,61,-68.33813739574568,0.22365761001128703,13.719397605993436,13.945209223995334
Li2O_linear,sto-3g,1.8,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.51870756063593,-88.52211169417747,CASCI,-88.52211169417747,0.0034041335415366802,2.1361244345161405,False,-19.47150828644125,250,True,,8,61,-69.04719927419468,0.27281867699639406,2.0415679560101125,2.3160934490006184
Li2O_linear,sto-3g,1.8,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.4118861702002,-88.52211169417747,CASCI,-88.52211169417747,0.11022552397726315,69.16750832544842,False,-19.364686896005473,511,True,,8,61,-69.04719927419472,0.20315563199983444,3.4422981579991756,3.6468280809931457
Li2O_linear,sto-3g,1.8,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.51803687800395,-88.52211169417747,CASCI,-88.52211169417747,0.0040748161735137955,2.5569838222254684,False,-19.47083760380921,250,True,,8,61,-69.04719927419474,0.20106518099782988,2.2593507900019176,2.4621203490096377
Li2O_linear,sto-3g,1.8,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-88.26879242596723,-88.52211169417747,CASCI,-88.52211169417747,0.25331926821023387,158.96012067533565,False,-19.221593151772492,450,True,,8,61,-69.04719927419474,0.20280973199987784,3.530616572999861,3.734988540003542
