distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-87.93460246650771,CASCI,42,14,1776515348.494609
0.8535353535353536,-88.19179776612317,CASCI,42,14,1776515350.109537
0.8945707070707071,-88.40294698077811,CASCI,42,14,1776515351.9850936
0.9356060606060606,-88.64058004549473,CASCI,42,14,1776515353.8763094
0.9766414141414141,-88.85551654666513,CASCI,42,14,1776515355.5979404
1.0176767676767677,-89.03970752114803,CASCI,42,14,1776515357.1753519
1.058712121212121,-89.19343968584823,CASCI,42,14,1776515359.5733848
1.0997474747474747,-89.3201804172614,CASCI,42,14,1776515361.704248
1.1407828282828283,-89.42381813444472,CASCI,42,14,1776515363.2752254
1.1818181818181819,-89.50795631563305,CASCI,42,14,1776515364.7899418
1.2228535353535355,-89.57575310775933,CASCI,42,14,1776515366.4591746
1.2638888888888888,-89.6299170548315,CASCI,42,14,1776515368.0163753
1.3049242424242424,-89.67274893478417,CASCI,42,14,1776515369.6196995
1.345959595959596,-89.70619348188488,CASCI,42,14,1776515371.2629962
1.3869949494949494,-89.73188739655161,CASCI,42,14,1776515373.1413896
1.428030303030303,-89.75119902296196,CASCI,42,14,1776515375.2270858
1.4690656565656566,-89.76525981502726,CASCI,42,14,1776515376.8248847
1.5101010101010102,-89.77499180333538,CASCI,42,14,1776515378.4183977
1.5511363636363638,-89.78113669800112,CASCI,42,14,1776515380.0668664
1.5921717171717171,-89.78429024613544,CASCI,42,14,1776515381.8198254
1.6332070707070707,-89.78493814483512,CASCI,42,14,1776515383.5323105
1.6742424242424243,-89.78250422806472,CASCI,42,14,1776515385.1789408
1.7152777777777777,-89.77915018499486,CASCI,42,14,1776515387.5254185
1.7563131313131313,-89.7743264938508,CASCI,42,14,1776515389.5276704
1.7973484848484849,-89.76829451054398,CASCI,42,14,1776515391.9441879
1.8383838383838385,-89.76127962807567,CASCI,42,14,1776515394.686267
1.879419191919192,-89.75347572033967,CASCI,42,14,1776515397.0370178
1.9204545454545454,-89.74504741485526,CASCI,42,14,1776515399.0081894
1.961489898989899,-89.73613539105864,CASCI,42,14,1776515402.341125
2.0025252525252526,-89.72685982361995,CASCI,42,14,1776515404.8281915
2.043560606060606,-89.7173227845758,CASCI,42,14,1776515406.9598644
2.0845959595959593,-89.70761279128692,CASCI,42,14,1776515409.0614002
2.125631313131313,-89.69780614026087,CASCI,42,14,1776515411.2509887
2.166666666666667,-89.68782092097447,CASCI,42,14,1776515413.5853841
2.2077020202020203,-89.67816579880137,CASCI,42,14,1776515416.3526351
2.2487373737373737,-89.66844953798537,CASCI,42,14,1776515418.5242314
2.2897727272727275,-89.65886186473315,CASCI,42,14,1776515420.4153655
2.330808080808081,-89.64948840742669,CASCI,42,14,1776515423.0791144
2.3718434343434343,-89.64033323224797,CASCI,42,14,1776515425.542199
2.412878787878788,-89.63151154541927,CASCI,42,14,1776515429.137368
2.4539141414141414,-89.62308883250067,CASCI,42,14,1776515432.1134403
2.494949494949495,-89.61521977052196,CASCI,42,14,1776515435.0063074
2.5359848484848486,-89.6079896318533,CASCI,42,14,1776515437.5524106
2.577020202020202,-89.6014703209701,CASCI,42,14,1776515441.07445
2.6180555555555554,-89.59560803540948,CASCI,42,14,1776515444.1898348
2.659090909090909,-89.59028291912605,CASCI,42,14,1776515447.0964363
2.7001262626262625,-89.58537107559442,CASCI,42,14,1776515449.601405
2.741161616161616,-89.58078871155023,CASCI,42,14,1776515452.1929505
2.7821969696969697,-89.57647701419117,CASCI,42,14,1776515455.2920465
2.823232323232323,-89.57239751093282,CASCI,42,14,1776515458.1761973
2.864267676767677,-89.56853506436578,CASCI,42,14,1776515460.522997
2.9053030303030303,-89.56487074184618,CASCI,42,14,1776515462.8647015
2.946338383838384,-89.56139448687267,CASCI,42,14,1776515465.266984
2.9873737373737375,-89.5581076333878,CASCI,42,14,1776515468.0581286
3.028409090909091,-89.55499769913649,CASCI,42,14,1776515470.7712917
3.0694444444444446,-89.55206889000706,CASCI,42,14,1776515473.2472115
3.110479797979798,-89.54931916447634,CASCI,42,14,1776515475.6284418
3.1515151515151514,-89.54674543883759,CASCI,42,14,1776515477.8761287
3.192550505050505,-89.54434523655065,CASCI,42,14,1776515480.204673
3.2335858585858586,-89.54211586451581,CASCI,42,14,1776515483.3146667
3.274621212121212,-89.54005752214991,CASCI,42,14,1776515485.6372893
3.3156565656565657,-89.53816475419023,CASCI,42,14,1776515487.9942222
3.356691919191919,-89.53643239807725,CASCI,42,14,1776515490.4042492
3.397727272727273,-89.53486006487151,CASCI,42,14,1776515492.797524
3.4387626262626263,-89.53343376133961,CASCI,42,14,1776515496.3721132
3.4797979797979797,-89.53252776234339,CASCI,42,14,1776515499.1250274
3.5208333333333335,-89.53135186005109,CASCI,42,14,1776515501.7230215
3.561868686868687,-89.5303082419196,CASCI,42,14,1776515504.147355
3.6029040404040407,-89.52938547730892,CASCI,42,14,1776515506.6878579
3.643939393939394,-89.52857582463274,CASCI,42,14,1776515509.8800752
3.6849747474747474,-89.52786916091391,CASCI,42,14,1776515512.8125947
3.726010101010101,-89.42615653014232,CASCI,42,14,1776515514.9605596
3.7670454545454546,-89.42647539153818,CASCI,42,14,1776515517.2032743
3.808080808080808,-89.42675946248931,CASCI,42,14,1776515519.4216053
3.8491161616161618,-89.42701227873445,CASCI,42,14,1776515521.9727473
3.890151515151515,-89.42723813072212,CASCI,42,14,1776515524.6553204
3.9311868686868685,-89.42744034957195,CASCI,42,14,1776515526.8732421
3.9722222222222223,-89.42762269060835,CASCI,42,14,1776515528.9772115
4.013257575757576,-89.42778897584503,CASCI,42,14,1776515531.4425154
4.054292929292929,-89.42794232286327,CASCI,42,14,1776515533.677033
4.095328282828283,-89.42808499606954,CASCI,42,14,1776515536.3723156
4.136363636363637,-89.42821966645825,CASCI,42,14,1776515540.283722
4.17739898989899,-89.42834873444568,CASCI,42,14,1776515542.9329994
4.218434343434343,-89.4284743240665,CASCI,42,14,1776515545.3924675
4.259469696969697,-89.4285983698624,CASCI,42,14,1776515548.0541234
4.30050505050505,-89.42872255436356,CASCI,42,14,1776515554.0215702
4.341540404040404,-89.42884816406661,CASCI,42,14,1776515556.4704878
4.382575757575758,-89.42897502588626,CASCI,42,14,1776515560.0755317
4.423611111111111,-89.42910751700478,CASCI,42,14,1776515564.5481138
