distance,energy,method,n_orbitals,n_electrons,timestamp
0.71875,-85.89267219401528,CASCI,15,14,1776479442.46595
0.7550505050505051,-86.27901724264956,CASCI,15,14,1776479442.5893204
0.79135101010101,-86.60246301236371,CASCI,15,14,1776479442.6957061
0.8276515151515151,-86.87392963201708,CASCI,15,14,1776479442.812062
0.8639520202020202,-87.12293956779658,CASCI,15,14,1776479442.944106
0.9002525252525253,-87.34307417042916,CASCI,15,14,1776479444.0634532
0.9365530303030303,-87.52405777130075,CASCI,15,14,1776479445.1233706
0.9728535353535354,-87.67419149942221,CASCI,15,14,1776479446.26684
1.0091540404040404,-87.83493567102661,CASCI,15,14,1776479446.3990731
1.0454545454545454,-87.97935776045696,CASCI,15,14,1776479446.5571892
1.0817550505050506,-88.1030813794051,CASCI,15,14,1776479446.6929588
1.1180555555555556,-88.2069054231272,CASCI,15,14,1776479446.8407683
1.1543560606060606,-88.2929245161261,CASCI,15,14,1776479446.9623158
1.1906565656565657,-88.36341626700151,CASCI,15,14,1776479447.105615
1.2269570707070707,-88.420603871488,CASCI,15,14,1776479447.2295346
1.2632575757575757,-88.4662712971635,CASCI,15,14,1776479447.3763268
1.2995580808080809,-88.50218221601041,CASCI,15,14,1776479447.4952478
1.3358585858585859,-88.52980138306603,CASCI,15,14,1776479447.6519685
1.3721590909090908,-88.55038677797297,CASCI,15,14,1776479447.782188
1.408459595959596,-88.56501426144528,CASCI,15,14,1776479447.9316494
1.444760101010101,-88.57460165611289,CASCI,15,14,1776479448.061413
1.481060606060606,-88.57993089329706,CASCI,15,14,1776479448.217987
1.5173611111111112,-88.58166770640416,CASCI,15,14,1776479448.3599699
1.5536616161616161,-88.58037884802408,CASCI,15,14,1776479448.570482
1.589962121212121,-88.57654693910234,CASCI,15,14,1776479449.2834115
1.6262626262626263,-88.57058321553927,CASCI,15,14,1776479449.4569862
1.6625631313131313,-88.56219043324687,CASCI,15,14,1776479449.5911577
1.6988636363636362,-88.55361193367335,CASCI,15,14,1776479449.753829
1.7351641414141414,-88.54315987163949,CASCI,15,14,1776479449.8884866
1.7714646464646464,-88.53170156404286,CASCI,15,14,1776479450.0700173
1.8077651515151514,-88.51942536973176,CASCI,15,14,1776479450.231893
1.8440656565656566,-88.50649355481877,CASCI,15,14,1776479450.4275234
1.8803661616161615,-88.4930465306474,CASCI,15,14,1776479450.5834386
1.9166666666666665,-88.4792065995932,CASCI,15,14,1776479450.785752
1.9529671717171717,-88.46508121915018,CASCI,15,14,1776479450.9595282
1.9892676767676767,-88.45076608900754,CASCI,15,14,1776479451.1321862
2.0255681818181817,-88.43634801198941,CASCI,15,14,1776479451.2906573
2.061868686868687,-88.42190780511274,CASCI,15,14,1776479451.4656672
2.098169191919192,-88.40752348481628,CASCI,15,14,1776479451.613046
2.134469696969697,-88.39327394946778,CASCI,15,14,1776479451.7741182
2.170770202020202,-88.37924386482638,CASCI,15,14,1776479451.9271095
2.2070707070707067,-88.36552979270856,CASCI,15,14,1776479452.1202455
2.243371212121212,-88.354194923492,CASCI,15,14,1776479452.2757328
2.279671717171717,-88.34268343574946,CASCI,15,14,1776479452.4965224
2.3159722222222223,-88.33276104206062,CASCI,15,14,1776479452.6772192
2.352272727272727,-88.32474962075818,CASCI,15,14,1776479452.882133
2.3885732323232323,-88.31841260462132,CASCI,15,14,1776479453.054673
2.424873737373737,-88.31324271264002,CASCI,15,14,1776479453.252207
2.461174242424242,-88.30893761433882,CASCI,15,14,1776479453.402477
2.4974747474747474,-88.30539957543836,CASCI,15,14,1776479453.5841496
2.5337752525252526,-88.30258852519351,CASCI,15,14,1776479453.7345407
2.570075757575758,-88.30044332615458,CASCI,15,14,1776479453.9161775
2.6063762626262625,-88.29923824966089,CASCI,15,14,1776479454.068607
2.6426767676767673,-88.29835390023084,CASCI,15,14,1776479454.2790575
2.6789772727272725,-88.29762634326012,CASCI,15,14,1776479454.4398613
2.7152777777777777,-88.2970292067051,CASCI,15,14,1776479454.6267521
2.751578282828283,-88.296532411506,CASCI,15,14,1776479454.782998
2.7878787878787876,-88.29611380475967,CASCI,15,14,1776479454.9830134
2.824179292929293,-88.31134676468132,CASCI,15,14,1776479455.1450167
2.860479797979798,-88.43814204465532,CASCI,15,14,1776479455.4302728
2.8967803030303028,-88.30946597845707,CASCI,15,14,1776479455.6028154
2.933080808080808,-88.29491373561758,CASCI,15,14,1776479455.9221263
2.969381313131313,-88.30769618676754,CASCI,15,14,1776479456.1079183
3.005681818181818,-88.43897493363232,CASCI,15,14,1776479456.2994483
3.041982323232323,-88.3065957273846,CASCI,15,14,1776479456.4796562
3.0782828282828283,-88.30423140678283,CASCI,15,14,1776479456.7342417
3.114583333333333,-88.15660248514928,CASCI,15,14,1776479459.1973107
3.1508838383838382,-88.28775906544443,CASCI,15,14,1776479460.4101293
3.1871843434343434,-88.28880829099676,CASCI,15,14,1776479460.6848755
3.223484848484848,-88.28987149402575,CASCI,15,14,1776479460.9558625
3.2597853535353534,-88.30186240274335,CASCI,15,14,1776479461.2196097
3.2960858585858586,-88.30127635072617,CASCI,15,14,1776479461.5675764
3.3323863636363633,-84.34335643246574,CASCI,15,14,1776479461.92802
3.3686868686868685,-88.29327518925787,CASCI,15,14,1776479462.1637363
3.4049873737373737,-88.2932110941325,CASCI,15,14,1776479462.4701207
3.4412878787878785,-83.30957376311345,CASCI,15,14,1776479462.829514
3.4775883838383836,-84.09047595720264,CASCI,15,14,1776479463.2821577
3.513888888888889,-83.07867331873493,CASCI,15,14,1776479463.6401112
3.5501893939393936,-83.68433968707922,CASCI,15,14,1776479463.990637
3.586489898989899,-82.56970883258425,CASCI,15,14,1776479464.3701918
3.622790404040404,-83.81788705288362,CASCI,15,14,1776479464.7365835
3.6590909090909087,-87.08255635342331,CASCI,15,14,1776479465.097242
3.695391414141414,-82.49130831004116,CASCI,15,14,1776479465.5351985
3.731691919191919,-84.21926551143386,CASCI,15,14,1776479465.8907108
3.767992424242424,-82.48145744968713,CASCI,15,14,1776479466.276257
3.804292929292929,-82.45623564216692,CASCI,15,14,1776479466.6480522
3.8405934343434343,-82.43909373783168,CASCI,15,14,1776479467.005226
3.876893939393939,-82.43302313726161,CASCI,15,14,1776479467.3843322
3.913194444444444,-82.42070518262041,CASCI,15,14,1776479467.7410283
3.9494949494949494,-82.40985921560032,CASCI,15,14,1776479468.0948153
3.985795454545454,-82.39488800551688,CASCI,15,14,1776479468.457871
4.022095959595959,-82.37969654696869,CASCI,15,14,1776479468.8171573
4.0583964646464645,-82.36973649817557,CASCI,15,14,1776479469.1665103
4.094696969696969,-82.36081893874923,CASCI,15,14,1776479469.5265093
4.130997474747474,-82.34627418569171,CASCI,15,14,1776479469.8834798
4.167297979797979,-87.02441128488839,CASCI,15,14,1776479470.2385936
4.203598484848484,-82.3243983014752,CASCI,15,14,1776479473.609332
4.23989898989899,-82.31558498108254,CASCI,15,14,1776479473.9697335
4.276199494949495,-82.30753651518434,CASCI,15,14,1776479474.344191
4.3125,-88.29384014145268,CASCI,15,14,1776479474.681773
