distance,energy,method,n_orbitals,n_electrons,timestamp
1.2,-88.37931408016759,CASCI,15,14,1779035321.5246599
1.5,-88.5812472637192,CASCI,15,14,1779035321.6018398
1.8,-88.52211169417747,CASCI,15,14,1779035321.6761055
2.1,-88.4068009094518,CASCI,15,14,1779035321.75046
2.4,-88.31668092949116,CASCI,15,14,1779035321.8310177
2.8,-88.29598779244344,CASCI,15,14,1779035321.9162266
3.2,-88.30308853488364,CASCI,15,14,1779035322.044651
