distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-7.647226476565805,FCI,6,4,1776780402.652063
0.8535353535353536,-7.686076010473024,FCI,6,4,1776780402.7081852
0.8945707070707071,-7.719390450477671,FCI,6,4,1776780402.770324
0.9356060606060606,-7.747901969334818,FCI,6,4,1776780402.8249369
0.9766414141414141,-7.772247767700221,FCI,6,4,1776780402.877621
1.0176767676767677,-7.792980698268691,FCI,6,4,1776780402.940944
1.058712121212121,-7.810578606105038,FCI,6,4,1776780402.992096
1.0997474747474747,-7.825453094228228,FCI,6,4,1776780403.042364
1.1407828282828283,-7.83795789441976,FCI,6,4,1776780403.095705
1.1818181818181819,-7.848396762037793,FCI,6,4,1776780403.151696
1.2228535353535355,-7.85703073808875,FCI,6,4,1776780403.201013
1.2638888888888888,-7.864084648435845,FCI,6,4,1776780403.250607
1.3049242424242424,-7.869752775283759,FCI,6,4,1776780403.309504
1.345959595959596,-7.874203702244927,FCI,6,4,1776780403.3599129
1.3869949494949494,-7.877584384680912,FCI,6,4,1776780403.412999
1.428030303030303,-7.880023527857263,FCI,6,4,1776780403.4649699
1.4690656565656566,-7.881634369202191,FCI,6,4,1776780403.517222
1.5101010101010102,-7.882516962088132,FCI,6,4,1776780403.567408
1.5511363636363638,-7.88276005156596,FCI,6,4,1776780403.617373
1.5921717171717171,-7.882442621136799,FCI,6,4,1776780403.6765928
1.6332070707070707,-7.881635176737932,FCI,6,4,1776780403.7371671
1.6742424242424243,-7.880400821522153,FCI,6,4,1776780403.796299
1.7152777777777777,-7.8787961637843935,FCI,6,4,1776780403.855347
1.7563131313131313,-7.876872090999209,FCI,6,4,1776780403.910153
1.7973484848484849,-7.874674435410325,FCI,6,4,1776780404.000362
1.8383838383838385,-7.872244550762449,FCI,6,4,1776780404.05218
1.879419191919192,-7.869619815283086,FCI,6,4,1776780404.104476
1.9204545454545454,-7.8668340725951476,FCI,6,4,1776780404.160625
1.961489898989899,-7.86391801959832,FCI,6,4,1776780404.218438
2.0025252525252526,-7.860899548286675,FCI,6,4,1776780404.26828
2.043560606060606,-7.8578040468186625,FCI,6,4,1776780404.31847
2.0845959595959593,-7.8546546638278105,FCI,6,4,1776780404.376179
2.125631313131313,-7.851472538899381,FCI,6,4,1776780404.433502
2.166666666666667,-7.848277001314829,FCI,6,4,1776780404.485572
2.2077020202020203,-7.845085738576724,FCI,6,4,1776780404.544066
2.2487373737373737,-7.841914935880394,FCI,6,4,1776780404.595052
2.2897727272727275,-7.838779387607658,FCI,6,4,1776780404.6479712
