distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-7.630491850421454,CASCI,6,4,1777072767.86656
0.8535353535353536,-7.669551106314878,CASCI,6,4,1777072767.917113
0.8945707070707071,-7.70308043142367,CASCI,6,4,1777072767.961463
0.9356060606060606,-7.731795739320454,CASCI,6,4,1777072767.999365
0.976641414141414,-7.75632141991991,CASCI,6,4,1777072768.047793
1.0176767676767675,-7.777200454239229,CASCI,6,4,1777072768.085899
1.058712121212121,-7.7949032248976255,CASCI,6,4,1777072768.130262
1.0997474747474747,-7.809835802757897,CASCI,6,4,1777072768.168451
1.1407828282828285,-7.822347916454936,CASCI,6,4,1777072768.2084632
1.181818181818182,-7.832740508732898,CASCI,6,4,1777072768.245358
1.2228535353535357,-7.841272714794426,CASCI,6,4,1777072768.3039842
1.2638888888888888,-7.848168124173496,CASCI,6,4,1777072768.348948
1.3049242424242424,-7.853620256425814,CASCI,6,4,1777072768.391884
1.345959595959596,-7.857797244009768,CASCI,6,4,1777072768.430547
1.3869949494949494,-7.860845780077755,CASCI,6,4,1777072768.478671
1.428030303030303,-7.862894397193977,CASCI,6,4,1777072768.523243
1.4690656565656566,-7.864056177547427,CASCI,6,4,1777072768.584981
1.5101010101010102,-7.864430986119209,CASCI,6,4,1777072768.6479738
1.5511363636363638,-7.864107310942409,CASCI,6,4,1777072768.705757
1.5921717171717171,-7.863163790873621,CASCI,6,4,1777072768.769431
1.6332070707070707,-7.861670487476832,CASCI,6,4,1777072768.8057659
1.6742424242424243,-7.85968995689746,CASCI,6,4,1777072768.8419662
1.7152777777777777,-7.857278160413641,CASCI,6,4,1777072768.889332
1.7563131313131313,-7.854485245675379,CASCI,6,4,1777072768.940341
1.7973484848484849,-7.851356223383012,CASCI,6,4,1777072768.978442
1.8383838383838385,-7.847931558787827,CASCI,6,4,1777072769.0157702
1.879419191919192,-7.844247693342274,CASCI,6,4,1777072769.093929
1.9204545454545456,-7.840337508785042,CASCI,6,4,1777072769.1498828
1.961489898989899,-7.8362307436560075,CASCI,6,4,1777072769.202254
2.0025252525252526,-7.831954370494837,CASCI,6,4,1777072769.2396102
2.043560606060606,-7.8275329406330965,CASCI,6,4,1777072769.277026
2.0845959595959593,-7.8229889024417165,CASCI,6,4,1777072769.319853
2.125631313131313,-7.81834289807274,CASCI,6,4,1777072769.356477
2.166666666666667,-7.813614043086922,CASCI,6,4,1777072769.394054
2.2077020202020203,-7.808820192847246,CASCI,6,4,1777072769.433558
2.2487373737373737,-7.803978199144141,CASCI,6,4,1777072769.478484
2.2897727272727275,-7.799104160148117,CASCI,6,4,1777072769.517846
2.330808080808081,-7.794213666392516,CASCI,6,4,1777072769.55405
2.3718434343434343,-7.789322044969965,CASCI,6,4,1777072769.58919
2.412878787878788,-7.784444603340119,CASCI,6,4,1777072769.627242
2.4539141414141414,-7.779596872901129,CASCI,6,4,1777072769.671463
2.494949494949495,-7.774794850528956,CASCI,6,4,1777072769.712966
2.5359848484848486,-7.770055233357898,CASCI,6,4,1777072769.752316
2.577020202020202,-7.765395637896691,CASCI,6,4,1777072769.7939289
2.6180555555555554,-7.760834788999932,CASCI,6,4,1777072769.840493
2.659090909090909,-7.7563926573996795,CASCI,6,4,1777072769.8774242
2.7001262626262625,-7.752090517094593,CASCI,6,4,1777072769.914335
2.741161616161616,-7.747950887297557,CASCI,6,4,1777072769.951581
2.7821969696969697,-7.743997200286954,CASCI,6,4,1777072769.9869041
2.823232323232323,-7.740253869301308,CASCI,6,4,1777072770.03284
2.864267676767677,-7.736745039309095,CASCI,6,4,1777072770.06944
2.9053030303030303,-7.7334944976118605,CASCI,6,4,1777072770.105328
2.946338383838384,-7.730523713959181,CASCI,6,4,1777072770.142953
2.9873737373737375,-7.727852216173325,CASCI,6,4,1777072770.1811578
3.028409090909091,-7.725495895626519,CASCI,6,4,1777072770.225614
3.0694444444444446,-7.723466523216176,CASCI,6,4,1777072770.2638268
3.110479797979798,-7.72177134083719,CASCI,6,4,1777072770.299525
3.1515151515151514,-7.720412950472415,CASCI,6,4,1777072770.335258
3.192550505050505,-7.719389470603812,CASCI,6,4,1777072770.3763509
3.2335858585858586,-7.71869488851079,CASCI,6,4,1777072770.419625
3.274621212121212,-7.718319521795551,CASCI,6,4,1777072770.45805
3.3156565656565657,-7.718250511733194,CASCI,6,4,1777072770.5044951
3.356691919191919,-7.718472295696886,CASCI,6,4,1777072770.5410712
3.397727272727273,-7.718967034566977,CASCI,6,4,1777072770.585752
3.4387626262626263,-7.720146311412101,CASCI,6,4,1777072770.625974
3.4797979797979797,-7.722221439061011,CASCI,6,4,1777072770.661473
3.5208333333333335,-7.724362227793747,CASCI,6,4,1777072770.6997252
3.561868686868687,-7.726552960503091,CASCI,6,4,1777072770.7450318
3.6029040404040407,-7.72877802425287,CASCI,6,4,1777072770.78549
3.643939393939394,-7.731022295103513,CASCI,6,4,1777072770.823929
3.6849747474747474,-7.733271563096105,CASCI,6,4,1777072770.862057
3.726010101010101,-7.7355065304142805,CASCI,6,4,1777072770.910285
3.7670454545454546,-7.73772230761462,CASCI,6,4,1777072770.948579
3.808080808080808,-7.739903909184687,CASCI,6,4,1777072770.990329
3.8491161616161618,-7.742041817067508,CASCI,6,4,1777072771.037811
3.890151515151515,-7.744132287465655,CASCI,6,4,1777072771.078269
3.931186868686869,-7.746150168890749,CASCI,6,4,1777072771.130701
3.9722222222222223,-7.748108270987961,CASCI,6,4,1777072771.171461
4.013257575757576,-7.74999547410963,CASCI,6,4,1777072771.2113311
4.054292929292929,-7.751804382104613,CASCI,6,4,1777072771.252712
4.095328282828283,-7.753543911627908,CASCI,6,4,1777072771.3015418
4.136363636363637,-7.7552015507848875,CASCI,6,4,1777072771.3499782
4.17739898989899,-7.7567806814459095,CASCI,6,4,1777072771.395942
4.218434343434343,-7.7582814711358745,CASCI,6,4,1777072771.4550889
