molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,statevector,,,,sto-3g,1.2,jw,efficient_su2,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.8356153837703975,-7.836736441317111,CASCI,-7.836736441317111,0.0011210575467135442,0.7034737000806695,True,-1.1408653770867248,775,True,,6,62,-6.694750006683672,0.3651051060005557,9.688339102009195,10.056134755999665
LiH,statevector,,,,sto-3g,1.2,jw,efficient_su2,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.820470833789415,-7.836736441317111,CASCI,-7.836736441317111,0.016265607527696346,10.206815114097207,False,-1.125720827105746,200,True,,6,62,-6.694750006683669,0.39719447899551596,2.538328801005264,2.9399346979917027
LiH,statevector,,,,sto-3g,1.2,jw,efficient_su2,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.6729244628943185,-7.836736441317111,CASCI,-7.836736441317111,0.1638119784227925,102.7934907681081,False,-0.9781744562106502,100,True,,6,62,-6.694750006683669,0.381327337003313,1.549062453006627,1.934768063001684
LiH,statevector,,,,sto-3g,1.2,jw,efficient_su2,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.83661434871621,-7.836736441317111,CASCI,-7.836736441317111,0.00012209260090134677,0.07661420589900321,True,-1.1418643420325374,2369,True,,6,62,-6.694750006683672,0.4021432139998069,32.504747187995235,32.91022718399472
LiH,statevector,,,,sto-3g,1.2,jw,efficient_su2,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.823351978251445,-7.836736441317111,CASCI,-7.836736441317111,0.013384463065666097,8.398871033873068,False,-1.1286019715677686,200,True,,6,62,-6.694750006683676,0.43684918798680883,2.6645402860012837,3.1068279839964816
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.850238695926022,-7.861597607226823,CASCI,-7.861597607226823,0.011358911300801466,7.127819071454628,False,-1.0933983782017802,100,True,,6,62,-6.756840317724242,0.33572909100621473,1.2504932820011163,1.5892965810053283
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.860538369809942,-7.861597607226823,CASCI,-7.861597607226823,0.001059237416881409,0.664681012229836,True,-1.1036980520857018,748,True,,6,62,-6.75684031772424,0.3425172839924926,7.665998637006851,8.010528426995734
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.641103506794164,-7.861597607226823,CASCI,-7.861597607226823,0.22049410043265905,138.36203246839744,False,-0.8842631890699246,200,True,,6,62,-6.756840317724239,0.35114811699895654,1.9964838760060957,2.3500791389960796
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.812683211713173,-7.861597607226823,CASCI,-7.861597607226823,0.04891439551365018,30.69422341437511,False,-1.055842893988936,100,True,,6,62,-6.7568403177242375,0.382519509003032,1.4913027910079109,1.8760302669979865
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.860538120289783,-7.861597607226823,CASCI,-7.861597607226823,0.0010594869370406101,0.6648375883754163,True,-1.1036978025655435,723,True,,6,62,-6.756840317724239,0.3626436070044292,8.502055502001895,8.869253810000373
LiH,statevector,,,,sto-3g,1.4,jw,real_amplitudes,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.845897606416099,-7.861597607226823,CASCI,-7.861597607226823,0.015700000810724646,9.851891808737012,False,-1.08905728869186,200,True,,6,62,-6.756840317724238,0.3726489030086668,2.2523777639871696,2.6271364249987528
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.699015449427574,-7.861597607226823,CASCI,-7.861597607226823,0.16258215779924878,102.0217672584488,False,-0.942175131703336,100,True,,6,62,-6.756840317724238,0.3589085610001348,1.8294547910045367,2.1913612549979007
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.860538204259086,-7.861597607226823,CASCI,-7.861597607226823,0.0010594029677370997,0.6647848968817397,True,-1.1036978865348461,801,True,,6,62,-6.75684031772424,0.33040637300291564,9.792732902991702,10.126495082993642
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.760087973335697,-7.861597607226823,CASCI,-7.861597607226823,0.10150963389112633,63.698208853386795,False,-1.0032476556114587,200,True,,6,62,-6.756840317724238,0.3513302229985129,2.337391676992411,2.6916886500112014
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.713828867174439,-7.861597607226823,CASCI,-7.861597607226823,0.14776874005238394,92.7262143015314,False,-0.9569885494502006,100,True,,6,62,-6.756840317724238,0.4615985070122406,1.8653653989895247,2.3307608629984315
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,2,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.861438132037131,-7.861597607226823,CASCI,-7.861597607226823,0.00015947518969205987,0.1000721168084748,True,-1.104597814312889,2443,True,,6,62,-6.756840317724242,0.7033050030004233,34.28525266799261,34.9929802359984
LiH,statevector,,,,sto-3g,1.4,jw,efficient_su2,2,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.690569301600949,-7.861597607226823,CASCI,-7.861597607226823,0.17102830562587457,107.32180103498692,False,-0.9337289838767113,200,True,,6,62,-6.7568403177242375,0.3928062350023538,2.714978729010909,3.111194245997467
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,1,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.847503595411808,-7.86308084024789,CASCI,-7.86308084024789,0.015577244836081583,9.774861329844718,False,-1.0445508855727375,100,True,,6,62,-6.8029527098390705,0.44042857000022195,1.3369656599970767,1.7797179449989926
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,1,slsqp,100,137,"[2, 3]","[0, 1, 2]",True,-7.862026704321128,-7.86308084024789,CASCI,-7.86308084024789,0.0010541359267621786,0.6614797812666079,True,-1.05907399448206,694,True,,6,62,-6.802952709839068,0.46881336301157717,7.9225616219919175,8.393814579991158
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,1,spsa,100,137,"[2, 3]","[0, 1, 2]",True,-7.715695395383052,-7.86308084024789,CASCI,-7.86308084024789,0.14738544486483818,92.48569312168974,False,-0.9127426855439805,200,True,,6,62,-6.802952709839071,0.35197841199988034,1.8297426990029635,2.18366297299508
LiH,statevector,,,,sto-3g,1.5949,jw,real_amplitudes,2,cobyla,100,137,"[2, 3]","[0, 1, 2]",True,-7.80870075096945,-7.86308084024789,CASCI,-7.86308084024789,0.05438008927843985,34.12399544302451,False,-1.005748041130381,100,True,,6,62,-6.80295270983907,0.4012770190020092,1.282927035994362,1.6864279069995973
