molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,sto-3g,2.1,jw,real_amplitudes,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.819770222198685,-7.821255760001567,CASCI,-7.821255760001567,0.0014855378028819644,0.9321883411486586,True,-0.9367036565269967,691,True,,6,62,-6.8830665656716885,0.17367909199674614,4.5698538969882065,4.745039398010704
LiH,sto-3g,2.1,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.817276138570571,-7.821255760001567,CASCI,-7.821255760001567,0.003979621430996616,2.4972482645432557,False,-0.9342095728988821,250,True,,6,62,-6.8830665656716885,0.18203238700516522,2.17427024099743,2.3577997290121857
LiH,sto-3g,2.1,jw,real_amplitudes,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.819724068539794,-7.821255760001567,CASCI,-7.821255760001567,0.0015316914617731214,0.9611501774857897,True,-0.9366575028681073,570,True,,6,62,-6.883066565671687,0.18848963199707214,3.9313983889878727,4.1213796450028894
LiH,sto-3g,2.1,jw,efficient_su2,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.700099971623108,-7.821255760001567,CASCI,-7.821255760001567,0.1211557883784593,76.02634760957862,False,-0.8170334059514225,250,True,,6,62,-6.883066565671686,0.23903335600334685,2.2323639489914058,2.473131482998724
LiH,sto-3g,2.1,jw,efficient_su2,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.819768826286348,-7.821255760001567,CASCI,-7.821255760001567,0.0014869337152196849,0.9330642887037892,True,-0.9367022606146602,876,True,,6,62,-6.883066565671688,0.18177482699684333,6.515713240005425,6.699221012997441
LiH,sto-3g,2.1,jw,efficient_su2,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.807739780528658,-7.821255760001567,CASCI,-7.821255760001567,0.013515979472908946,8.48139876306562,False,-0.9246732148569712,250,True,,6,62,-6.883066565671687,0.2501964019902516,2.434203458004049,2.686802563999663
LiH,sto-3g,2.1,jw,efficient_su2,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.820495046957412,-7.821255760001567,CASCI,-7.821255760001567,0.0007607130441549259,0.4773542816246134,True,-0.9374284812857274,2516,True,,6,62,-6.883066565671685,0.18879648199072108,20.423875714011956,20.61481701300363
LiH,sto-3g,2.4,jw,real_amplitudes,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.783378227677411,-7.785972909967919,CASCI,-7.785972909967919,0.002594682290507855,1.6281864894342934,False,-0.8687047500683133,250,True,,6,62,-6.914673477609098,0.2390653049951652,2.0432640530052595,2.2853403949993663
LiH,sto-3g,2.4,jw,real_amplitudes,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.783380948041157,-7.785972909967919,CASCI,-7.785972909967919,0.002591961926762032,1.626479436700516,False,-0.8687074704320593,628,True,,6,62,-6.914673477609098,0.17743883799994364,4.010075172001962,4.1893669690034585
LiH,sto-3g,2.4,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.782987035506085,-7.785972909967919,CASCI,-7.785972909967919,0.0029858744618342925,1.873663097671175,False,-0.8683135578969888,250,True,,6,62,-6.914673477609096,0.1865052770008333,2.129403963990626,2.31745700299507
