distance,atom,basis,active_space,active_orbitals,freeze_core,mapper,z2,use_num_particles,num_qubits,num_terms,constant_energy,ref_energy,full_fci_energy,exact_total_energy,vqe_total_energy,exact_vs_ref_abs_error,vqe_vs_exact_abs_error,vqe_vs_ref_abs_error,exact_vs_full_fci_abs_error,vqe_vs_full_fci_abs_error,active_vs_full_fci_abs_error,eval_count,ansatz_name,ansatz_reps,optimizer,optimizer_max_iter,seed,status
0.8125,Li 0 0 0; H 0 0 0.8125,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.49445603340245,-7.630491850421457,-7.647226476565805,-7.630491850421455,-7.63049183358418,1.7763568394002505e-15,1.6837275573777788e-08,1.6837277350134627e-08,0.016734626144350173,0.016734642981625747,0.016734626144348397,500,real_amplitudes,4,cobyla,500,137,ok
0.8535353535353536,Li 0 0 0; H 0 0 0.8535353535353536,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.524008404952409,-7.669551106314877,-7.686076010473031,-7.669551106314874,-7.669551033054461,3.552713678800501e-15,7.32604128472758e-08,7.326041639998948e-08,0.01652490415815766,0.016524977418570508,0.016524904158154108,500,real_amplitudes,4,cobyla,500,137,ok
0.8945707070707071,Li 0 0 0; H 0 0 0.8945707070707071,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.550797036930896,-7.703080431423663,-7.7193904504776745,-7.703080431423664,-7.7030798233899285,8.881784197001252e-16,6.080337353608911e-07,6.080337344727127e-07,0.016310019054010638,0.016310627087746,0.016310019054011526,500,real_amplitudes,4,cobyla,500,137,ok
0.9,Li 0 0 0; H 0 0 0.9,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.554159509318072,-7.707141612241451,-7.723423721034648,-7.7071416122414576,-7.7071395688712805,6.217248937900877e-15,2.0433701770627977e-06,2.0433701708455487e-06,0.016282108793190808,0.01628415216336787,0.016282108793197025,500,real_amplitudes,4,cobyla,500,137,ok
0.9356060606060606,Li 0 0 0; H 0 0 0.9356060606060606,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.575268278201125,-7.731795739320445,-7.747901969334818,-7.731795739320452,-7.731795700641059,7.105427357601002e-15,3.8679393021823216e-08,3.867938591639586e-08,0.016106230014366396,0.016106268693759418,0.0161062300143735,500,real_amplitudes,4,cobyla,500,137,ok
0.976641414141414,Li 0 0 0; H 0 0 0.976641414141414,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.597761437619952,-7.756321419919914,-7.772247767700228,-7.7563214199199075,-7.756321386878174,6.217248937900877e-15,3.3041733793481853e-08,3.304174001073079e-08,0.015926347780320427,0.01592638082205422,0.01592634778031421,500,real_amplitudes,4,cobyla,500,137,ok
1.0176767676767675,Li 0 0 0; H 0 0 1.0176767676767675,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.618539365285486,-7.77720045423923,-7.792980698268691,-7.777200454239227,-7.777200447133576,2.6645352591003757e-15,7.105651178562766e-09,7.105653843098025e-09,0.015780244029463653,0.01578025113511483,0.015780244029460988,435,real_amplitudes,4,cobyla,500,137,ok
1.058712121212121,Li 0 0 0; H 0 0 1.058712121212121,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.637810276157744,-7.794903224897627,-7.810578606105038,-7.794903224897624,-7.794903222469286,3.552713678800501e-15,2.428337531057423e-09,2.4283410837711017e-09,0.015675381207413963,0.015675383635751494,0.01567538120741041,440,real_amplitudes,4,cobyla,500,137,ok
1.0997474747474747,Li 0 0 0; H 0 0 1.0997474747474747,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.655743062751368,-7.809835802757896,-7.825453094228228,-7.809835802757896,-7.80983580023664,0.0,2.521256092791191e-09,2.521256092791191e-09,0.015617291470332084,0.015617293991588177,0.015617291470332084,415,real_amplitudes,4,cobyla,500,137,ok
1.1407828282828285,Li 0 0 0; H 0 0 1.1407828282828285,sto-3g,"(2, 3)","[0, 1, 2]",True,bk,True,True,3,34,-6.672477685907024,-7.822347916454935,-7.837957894419757,-7.822347916454936,-7.822347902335721,8.881784197001252e-16,1.4119214242214184e-08,1.4119213354035764e-08,0.015609977964821553,0.015609992084035795,0.015609977964822441,389,real_amplitudes,4,cobyla,500,137,ok
