molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,statevector_physical_ansatz,,,,sto-3g,1.0,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.768538400690574,-7.76862176803279,CASCI,-7.76862176803279,8.336734221536801e-05,0.05231375754622337,True,-1.158753629553022,250,True,,6,62,-6.609784771137552,1.0427946459967643,52.388368020998314,53.499645592004526
LiH,statevector_physical_ansatz,,,,sto-3g,1.0,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.768612658953665,-7.76862176803279,CASCI,-7.76862176803279,9.109079124769437e-06,0.005716029132504945,True,-1.158827887816125,153,True,,6,62,-6.60978477113754,0.27469784500135574,32.17885125199973,32.49195150200103
LiH,statevector_physical_ansatz,,,,sto-3g,1.0,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.768621759337797,-7.76862176803279,CASCI,-7.76862176803279,8.694993169910958e-09,5.456186469057655e-06,True,-1.1588369882002552,94,True,,6,62,-6.609784771137542,0.2630414470040705,14.349168479006039,14.623951925008441
LiH,statevector_physical_ansatz,,,,sto-3g,1.0,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.768621477125448,-7.76862176803279,CASCI,-7.76862176803279,2.9090734177117383e-07,0.00018254697512748753,True,-1.1588367059879066,60,True,,6,62,-6.609784771137542,0.26398647199675906,9.077357859001495,9.352700675008236
LiH,statevector_physical_ansatz,,,,sto-3g,1.2,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.83661488849224,-7.836736441317111,CASCI,-7.836736441317111,0.00012155282487125163,0.07627549158213424,True,-1.141864881808573,250,True,,6,62,-6.694750006683667,0.2355961790017318,49.436515263994806,49.68410963600036
LiH,statevector_physical_ansatz,,,,sto-3g,1.2,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.8367267219109715,-7.836736441317111,CASCI,-7.836736441317111,9.719406139474529e-06,0.006099014827175522,True,-1.1419767152273028,137,True,,6,62,-6.694750006683669,0.24564351099252235,26.890017582991277,27.147496530000353
LiH,statevector_physical_ansatz,,,,sto-3g,1.2,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.836736435918264,-7.836736441317111,CASCI,-7.836736441317111,5.398846703030813e-09,3.3878248957721626e-06,True,-1.1419864292345956,111,True,,6,62,-6.694750006683669,0.2620832209941,16.74318270999356,17.01638841300155
LiH,statevector_physical_ansatz,,,,sto-3g,1.2,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.836736410358442,-7.836736441317111,CASCI,-7.836736441317111,3.0958669405833916e-08,1.9426843680185437e-05,True,-1.141986403674773,54,True,,6,62,-6.694750006683669,0.24527663600747474,8.154702304003877,8.410956999010523
LiH,statevector_physical_ansatz,,,,sto-3g,1.4,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.861553017124697,-7.861597607226823,CASCI,-7.861597607226823,4.45901021262074e-05,0.02798069039511428,True,-1.1047126994004586,250,True,,6,62,-6.756840317724238,0.23239256200031377,50.96940405899659,51.21361523598898
LiH,statevector_physical_ansatz,,,,sto-3g,1.4,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.861585960548679,-7.861597607226823,CASCI,-7.861597607226823,1.164667814457232e-05,0.007308395355822432,True,-1.1047456428244415,129,True,,6,62,-6.7568403177242375,0.23950551700545475,25.9707292910025,26.222447339008795
LiH,statevector_physical_ansatz,,,,sto-3g,1.4,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.861597591312846,-7.861597607226823,CASCI,-7.861597607226823,1.591397680300588e-08,9.986163669677418e-06,True,-1.1047572735886055,123,True,,6,62,-6.756840317724241,0.2444746930123074,19.78417934299796,20.039430190998246
