molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,total_experiment_s
LiH,sto-3g,presentation_range_curve_sto3g,3.767045454545455,jw,puccsd,1,slsqp,100,137,-7.73209382260286,-7.737722307698278,CASCI,0.005628485095417801,3.531925053740529,False,88,True,,,6,62,-6.9948727542585685,3.106748434001929
LiH,sto-3g,presentation_range_curve_sto3g,3.808080808080808,jw,puccsd,1,slsqp,100,137,-7.734091054233284,-7.739903908200207,CASCI,0.00581285396692266,3.647618179929671,False,88,True,,,6,62,-6.996389814634822,4.704257466000854
LiH,sto-3g,presentation_range_curve_sto3g,3.8491161616161618,jw,puccsd,1,slsqp,100,137,-7.736117555907343,-7.7420418111730385,CASCI,0.0059242552656950664,3.7175234975210456,False,86,True,,,6,62,-6.997874502691841,2.8519608740025433
LiH,sto-3g,presentation_range_curve_sto3g,3.890151515151515,jw,puccsd,1,slsqp,100,137,-7.738159931729202,-7.744132287465643,CASCI,0.0059723557364410595,3.7477069758183927,False,86,True,,,6,62,-6.999327840883667,3.128868895000778
LiH,sto-3g,presentation_range_curve_sto3g,3.931186868686869,jw,puccsd,1,slsqp,100,137,-7.740182688648994,-7.746150168899621,CASCI,0.005967480250626878,3.7446475645906214,False,90,True,,,6,62,-7.000750803465345,3.5716228889941704
LiH,sto-3g,presentation_range_curve_sto3g,3.9722222222222223,jw,puccsd,1,slsqp,100,137,-7.742192532645927,-7.748108270983908,CASCI,0.005915738337981757,3.712179048728595,False,90,True,,,6,62,-7.002144333631855,4.571557093993761
LiH,sto-3g,presentation_range_curve_sto3g,4.013257575757576,jw,puccsd,1,slsqp,100,137,-7.744170026900422,-7.749995474218192,CASCI,0.005825447317770127,3.6555206209266147,False,81,True,,,6,62,-7.003509330086719,3.0478829630010296
LiH,sto-3g,presentation_range_curve_sto3g,4.054292929292929,jw,puccsd,1,slsqp,100,137,-7.746100212510228,-7.7518043819530655,CASCI,0.005704169442837248,3.579417662905359,False,88,True,,,6,62,-7.004846656147439,3.3982900840055663
LiH,sto-3g,presentation_range_curve_sto3g,4.095328282828283,jw,puccsd,1,slsqp,100,137,-7.747987231888089,-7.753543911626225,CASCI,0.0055566797381354505,3.4868665457976387,False,81,True,,,6,62,-7.006157143750859,2.886875387004693
LiH,sto-3g,presentation_range_curve_sto3g,4.136363636363637,jw,puccsd,1,slsqp,100,137,-7.749812371866589,-7.755201550784093,CASCI,0.005389178917504012,3.381758273344025,False,81,True,,,6,62,-7.007441587587611,3.068733825988602
LiH,sto-3g,presentation_range_curve_sto3g,4.17739898989899,jw,puccsd,1,slsqp,100,137,-7.751573467902448,-7.756780681857004,CASCI,0.005207213954555812,3.2675736214093627,False,89,True,,,6,62,-7.008700754365618,4.369875437012524
LiH,sto-3g,presentation_range_curve_sto3g,4.218434343434343,jw,puccsd,1,slsqp,100,137,-7.753266880086508,-7.758281471134536,CASCI,0.005014591048028372,3.1467010139572356,False,96,True,,,6,62,-7.009935380253326,3.3490859040030045
LiH,sto-3g,presentation_range_curve_sto3g,4.259469696969697,jw,puccsd,1,slsqp,100,137,-7.754890121617451,-7.759704872189175,CASCI,0.004814750571724424,3.0212993165122217,False,112,True,,,6,62,-7.011146173418009,3.7494042670005
LiH,sto-3g,presentation_range_curve_sto3g,4.30050505050505,jw,puccsd,1,slsqp,100,137,-7.756443876798063,-7.761054718827585,CASCI,0.004610842029522111,2.8933448711033902,False,100,True,,,6,62,-7.012333814505155,4.8630122970062075
LiH,sto-3g,presentation_range_curve_sto3g,4.341540404040404,jw,puccsd,1,slsqp,100,137,-7.7579165440825815,-7.762323941588587,CASCI,0.004407397506005495,2.765681601596002,False,94,True,,,6,62,-7.013498961396831,3.58845148999535
