molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,statevector_physical_ansatz,,,,6-31g,1.0,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.871473341272706,-7.87157430253277,CASCI,-7.87157430253277,0.00010096126006420292,0.0633540993416279,True,-1.1631802875658466,250,True,,6,62,-6.70829305370686,0.19633367100323085,50.45203290699283,50.65994360699551
LiH,statevector_physical_ansatz,,,,6-31g,1.0,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.8715706949040225,-7.87157430253277,CASCI,-7.87157430253277,3.607628747737124e-06,0.0022638195078637747,True,-1.1632776411971595,163,True,,6,62,-6.708293053706863,0.2491778580006212,32.378438553001615,32.639879340000334
LiH,statevector_physical_ansatz,,,,6-31g,1.0,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.871574295416401,-7.87157430253277,CASCI,-7.87157430253277,7.116368827553288e-09,4.465585486609136e-06,True,-1.163281241709543,96,True,,6,62,-6.708293053706858,0.24979850700765382,14.783417607002775,15.044162514008349
LiH,statevector_physical_ansatz,,,,6-31g,1.0,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.87157430063052,-7.87157430253277,CASCI,-7.87157430253277,1.9022499131438053e-09,1.1936789407469562e-06,True,-1.163281246923661,67,True,,6,62,-6.70829305370686,0.2729673050052952,10.105495300987968,10.391428645001724
LiH,statevector_physical_ansatz,,,,6-31g,1.2,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.941226776082049,-7.941517276564245,CASCI,-7.941517276564245,0.00029050048219669833,0.18229166708276798,True,-1.1466240253117155,250,True,,6,62,-6.794602750770333,0.2737248199991882,50.826472430999274,51.11165638000239
LiH,statevector_physical_ansatz,,,,6-31g,1.2,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.941513658480642,-7.941517276564245,CASCI,-7.941517276564245,3.618083603385003e-06,0.00227038002387652,True,-1.146910907710307,164,True,,6,62,-6.794602750770335,0.2742595390009228,32.27822133801237,32.56462716899114
LiH,statevector_physical_ansatz,,,,6-31g,1.2,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.941517269575027,-7.941517276564245,CASCI,-7.941517276564245,6.9892180931674375e-09,4.385797256425406e-06,True,-1.1469145188046872,116,True,,6,62,-6.79460275077034,0.2849563249910716,20.177866589001496,20.473634837006102
LiH,statevector_physical_ansatz,,,,6-31g,1.2,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.941517273476428,-7.941517276564245,CASCI,-7.941517276564245,3.0878171131121235e-09,1.9376330288318756e-06,True,-1.146914522706091,67,True,,6,62,-6.794602750770337,0.24967759099672548,10.251979467997444,10.512486986990552
LiH,statevector_physical_ansatz,,,,6-31g,1.4,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.97095784912643,-7.970969885260144,CASCI,-7.970969885260144,1.2036133713699826e-05,0.007552782230550064,True,-1.1138453213833936,250,True,,6,62,-6.857112527743036,0.30347864399664104,51.981667557993205,52.29700453700207
LiH,statevector_physical_ansatz,,,,6-31g,1.4,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.970966151858355,-7.970969885260144,CASCI,-7.970969885260144,3.7334017886081483e-06,0.0023427432229677107,True,-1.1138536241153145,165,True,,6,62,-6.85711252774304,0.24993266099772882,33.92501308200008,34.186553577994346
LiH,statevector_physical_ansatz,,,,6-31g,1.4,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.970969867014246,-7.970969885260144,CASCI,-7.970969885260144,1.8245897237534336e-08,1.1449464729627934e-05,True,-1.1138573392712088,103,True,,6,62,-6.857112527743038,0.24669645899848547,16.356749106998905,16.61506578999979
LiH,statevector_physical_ansatz,,,,6-31g,1.4,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.9709698847603425,-7.970969885260144,CASCI,-7.970969885260144,4.998010894041727e-10,3.1362968181092297e-07,True,-1.1138573570173056,61,True,,6,62,-6.857112527743037,0.3137771339970641,9.30965650700091,9.634335238006315
LiH,statevector_physical_ansatz,,,,6-31g,1.5949,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.979513179915088,-7.979546291726714,CASCI,-7.979546291726714,3.3111811625907706e-05,0.02077795980156172,True,-1.0762832801480804,250,True,,6,62,-6.903229899767008,0.24955449299886823,51.56211801900645,51.82324106901069
LiH,statevector_physical_ansatz,,,,6-31g,1.5949,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.979541192247195,-7.979546291726714,CASCI,-7.979546291726714,5.099479518655414e-06,0.0031999692932719406,True,-1.0763112924801859,154,True,,6,62,-6.903229899767009,0.28454568100278266,31.22926715100766,31.525312529003713
LiH,statevector_physical_ansatz,,,,6-31g,1.5949,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.979546272858104,-7.979546291726714,CASCI,-7.979546291726714,1.886860978572713e-08,1.1840222458031846e-05,True,-1.0763163730910958,103,True,,6,62,-6.903229899767008,0.26296398299746215,17.715636759006884,17.98995308499434
LiH,statevector_physical_ansatz,,,,6-31g,1.5949,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.97954584256858,-7.979546291726714,CASCI,-7.979546291726714,4.491581337973116e-07,0.0002818507713810172,True,-1.0763159428015743,60,True,,6,62,-6.903229899767005,0.3272950399987167,8.925636205007322,9.264398808998521
LiH,statevector_physical_ansatz,,,,6-31g,1.8,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.977150820511886,-7.977290433517368,CASCI,-7.977290433517368,0.0001396130054818201,0.08760841745689145,True,-1.0360681615900496,250,True,,6,62,-6.941082658921836,0.26367564700194634,50.198604495002655,50.47395831999893
LiH,statevector_physical_ansatz,,,,6-31g,1.8,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.977283327587597,-7.977290433517368,CASCI,-7.977290433517368,7.105929770823138e-06,0.004459034884559457,True,-1.0362006686657628,153,True,,6,62,-6.941082658921834,0.27311733399983495,30.059985301995766,30.345098909005173
LiH,statevector_physical_ansatz,,,,6-31g,1.8,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.977290415216446,-7.977290433517368,CASCI,-7.977290433517368,1.83009216669916e-08,1.1483993054332232e-05,True,-1.0362077562946104,125,True,,6,62,-6.941082658921836,0.25364144099876285,19.90605911599414,20.17183141699934
LiH,statevector_physical_ansatz,,,,6-31g,1.8,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.977290305215275,-7.977290433517368,CASCI,-7.977290433517368,1.2830209250580538e-07,8.051071776622543e-05,True,-1.0362076462934389,60,True,,6,62,-6.941082658921837,0.2602747519995319,9.231029993010452,9.502732488996116
LiH,statevector_physical_ansatz,,,,6-31g,2.1,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.9640365771389785,-7.964049230778609,CASCI,-7.964049230778609,1.2653639630322289e-05,0.007940272750783909,True,-0.9808484775979154,209,True,,6,62,-6.983188099541064,0.3021730030013714,45.3957839020004,45.7101916190004
LiH,statevector_physical_ansatz,,,,6-31g,2.1,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.964035383448501,-7.964049230778609,CASCI,-7.964049230778609,1.3847330107452649e-05,0.008689324268397504,True,-0.9808472839074407,160,True,,6,62,-6.983188099541061,0.2733609749993775,32.66469753799902,32.95199697499629
LiH,statevector_physical_ansatz,,,,6-31g,2.1,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.96404922133376,-7.964049230778609,CASCI,-7.964049230778609,9.444848458883826e-09,5.926727411585731e-06,True,-0.9808611217926969,90,True,,6,62,-6.983188099541064,0.25057225199998356,14.348367471000529,14.610053256998071
LiH,statevector_physical_ansatz,,,,6-31g,2.1,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.964048941849768,-7.964049230778609,CASCI,-7.964049230778609,2.8892884085252035e-07,0.0001813054479945242,True,-0.9808608423087084,66,True,,6,62,-6.98318809954106,0.2670445319963619,10.277090527000837,10.557089966008789
LiH,statevector_physical_ansatz,,,,6-31g,2.4,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.94584545708266,-7.946247973896508,CASCI,-7.946247973896508,0.0004025168138479529,0.2525829233409151,True,-0.9310705579533727,250,True,,6,62,-7.0147748991292875,0.28430116700474173,50.65202023599704,50.94733131901012
LiH,statevector_physical_ansatz,,,,6-31g,2.4,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.946213773491143,-7.946247973896508,CASCI,-7.946247973896508,3.4200405364614994e-05,0.02146106216994419,True,-0.9314388743618598,164,True,,6,62,-7.014774899129284,0.28416910700616427,33.1974082950037,33.493977677004295
LiH,statevector_physical_ansatz,,,,6-31g,2.4,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.946247956759259,-7.946247973896508,CASCI,-7.946247973896508,1.7137248953247308e-08,1.0753777953403266e-05,True,-0.9314730576299753,153,True,,6,62,-7.014774899129284,0.26859335901099257,23.246314217991312,23.526272128990968
LiH,statevector_physical_ansatz,,,,6-31g,2.4,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.9462479235689525,-7.946247973896508,CASCI,-7.946247973896508,5.032755545641976e-08,3.158099399690251e-05,True,-0.931473024439663,65,True,,6,62,-7.014774899129289,0.26147516700439155,10.061453562011593,10.333989813996595
LiH,statevector_physical_ansatz,,,,6-31g,2.8,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.921266623188918,-7.92160353497121,CASCI,-7.92160353497121,0.0003369117822913381,0.21141517559385528,True,-0.874915561626189,250,True,,6,62,-7.04635106156273,0.29892682800709736,49.75537442599307,50.06603594099579
LiH,statevector_physical_ansatz,,,,6-31g,2.8,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.9215099730178915,-7.92160353497121,CASCI,-7.92160353497121,9.356195331822192e-05,0.05871096776476412,True,-0.8751589114551639,146,True,,6,62,-7.046351061562728,0.2567100080050295,30.23717596998904,30.50556305400096
LiH,statevector_physical_ansatz,,,,6-31g,2.8,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.921603530384352,-7.92160353497121,CASCI,-7.92160353497121,4.586858004529404e-09,2.8782946795642416e-06,True,-0.8752524688216257,136,True,,6,62,-7.046351061562726,0.2602889870031504,20.97846554699936,21.249575112989987
LiH,statevector_physical_ansatz,,,,6-31g,2.8,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.921603340098719,-7.92160353497121,CASCI,-7.92160353497121,1.9487249058869338e-07,0.0001222842416968204,True,-0.8752522785359927,82,True,,6,62,-7.046351061562726,0.2701327739923727,12.30154549299914,12.582853186991997
LiH,statevector_physical_ansatz,,,,6-31g,3.2,jw,uccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.848025853523663,-7.899209321319022,CASCI,-7.899209321319022,0.05118346779535887,32.11808669279785,False,-0.7780041853152818,250,True,,6,62,-7.070021668208382,0.3253397429944016,50.84067580800911,51.1837707520026
LiH,statevector_physical_ansatz,,,,6-31g,3.2,jw,uccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.898952712679497,-7.899209321319022,CASCI,-7.899209321319022,0.0002566086395248135,0.1610242307795762,True,-0.8289310444711159,290,True,,6,62,-7.070021668208382,0.2511388590064598,58.519651533002616,58.78287916499539
LiH,statevector_physical_ansatz,,,,6-31g,3.2,jw,puccsd,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.899209307303269,-7.899209321319022,CASCI,-7.899209321319022,1.4015753002638576e-08,8.79501115093273e-06,True,-0.8291876390948872,181,True,,6,62,-7.070021668208382,0.2635222259996226,28.518890678999014,28.79377784099779
LiH,statevector_physical_ansatz,,,,6-31g,3.2,jw,puccsd,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.899208991673186,-7.899209321319022,CASCI,-7.899209321319022,3.2964583596140073e-07,0.00020685572887830261,True,-0.8291873234648115,57,True,,6,62,-7.0700216682083745,0.2599244270095369,8.708273461990757,8.979462921997765
