molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
LiH,6-31g,1.0,jw,real_amplitudes,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.871107129275343,-7.87157430253277,CASCI,-7.87157430253277,0.00046717325742751115,0.2931554235950801,True,-1.1628140755684795,250,True,,6,62,-6.708293053706863,0.18388003099244088,2.039112586993724,2.2246367070038104
LiH,6-31g,1.0,jw,real_amplitudes,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.862198915991695,-7.87157430253277,CASCI,-7.87157430253277,0.00937538654107506,5.883139433003469,False,-1.1539058622848355,563,True,,6,62,-6.70829305370686,0.19480873299471568,3.6705845770047745,3.866884545990615
LiH,6-31g,1.0,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.870301977993888,-7.87157430253277,CASCI,-7.87157430253277,0.0012723245388821525,0.7983950990694006,True,-1.1620089242870297,250,True,,6,62,-6.708293053706858,0.2266896620130865,2.1568370510067325,2.3855360870074946
LiH,6-31g,1.0,jw,real_amplitudes,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.871354451879569,-7.87157430253277,CASCI,-7.87157430253277,0.00021985065320162533,0.1379582635398987,True,-1.1630613981727074,742,True,,6,62,-6.7082930537068615,0.25492015399504453,5.18841257999884,5.44581772100355
LiH,6-31g,1.0,jw,efficient_su2,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.759722310556909,-7.87157430253277,CASCI,-7.87157430253277,0.11185199197586115,70.18813163278065,False,-1.051429256850046,250,True,,6,62,-6.708293053706863,0.23397368600126356,2.2125469330057967,2.4481813570018858
LiH,6-31g,1.0,jw,efficient_su2,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.871355207945777,-7.87157430253277,CASCI,-7.87157430253277,0.00021909458699287399,0.13748382518931138,True,-1.1630621542389161,950,True,,6,62,-6.7082930537068615,0.1752021800057264,7.050375249993522,7.227321154001402
LiH,6-31g,1.0,jw,efficient_su2,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.867406012926528,-7.87157430253277,CASCI,-7.87157430253277,0.004168289606242048,2.6156392425233417,False,-1.1591129592196665,250,True,,6,62,-6.7082930537068615,0.24219136900501326,2.3686108399997465,2.6128509039990604
LiH,6-31g,1.0,jw,efficient_su2,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.8713462344466905,-7.87157430253277,CASCI,-7.87157430253277,0.00022806808607978013,0.14311477662783675,True,-1.1630531807398286,2518,True,,6,62,-6.7082930537068615,0.2008534609922208,20.948416176004685,21.15112798899645
LiH,6-31g,1.2,jw,real_amplitudes,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.941192869798863,-7.941517276564245,CASCI,-7.941517276564245,0.0003244067653822569,0.20356816493825464,True,-1.1465901190285213,250,True,,6,62,-6.794602750770342,0.23557977299788035,2.0562018390046433,2.293144643001142
LiH,6-31g,1.2,jw,real_amplitudes,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.933005450037754,-7.941517276564245,CASCI,-7.941517276564245,0.008511826526491184,5.341247751811957,False,-1.1384026992674143,613,True,,6,62,-6.79460275077034,0.24566645400773268,3.962246954004513,4.209293339998112
LiH,6-31g,1.2,jw,real_amplitudes,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.940546664731169,-7.941517276564245,CASCI,-7.941517276564245,0.0009706118330763402,0.6090676607619012,True,-1.1459439139608303,250,True,,6,62,-6.794602750770339,0.19377469300525263,2.1536441080097575,2.3491874300088966
LiH,6-31g,1.2,jw,real_amplitudes,2,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.941293311190612,-7.941517276564245,CASCI,-7.941517276564245,0.00022396537363356117,0.14054028764342233,True,-1.146690560420275,818,True,,6,62,-6.794602750770337,0.17827403500268701,5.668374261993449,5.848378092996427
LiH,6-31g,1.2,jw,efficient_su2,1,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.832323380562985,-7.941517276564245,CASCI,-7.941517276564245,0.10919389600126017,68.52015248585477,False,-1.037720629792647,250,True,,6,62,-6.794602750770339,0.23150651900505181,2.255001778001315,2.4882365070079686
LiH,6-31g,1.2,jw,efficient_su2,1,slsqp,250,137,"[2, 3]","[0, 1, 2]",True,-7.941288693470849,-7.941517276564245,CASCI,-7.941517276564245,0.00022858309339657268,0.14343794835418994,True,-1.146685942700512,950,True,,6,62,-6.794602750770337,0.18068225400929805,7.143440928004566,7.3283021050010575
LiH,6-31g,1.2,jw,efficient_su2,2,cobyla,250,137,"[2, 3]","[0, 1, 2]",True,-7.9326809567146555,-7.941517276564245,CASCI,-7.941517276564245,0.00883631984958999,5.544870232496366,False,-1.1380782059443146,250,True,,6,62,-6.79460275077034,0.27744404500117525,2.4860145379934693,2.765331451999373
