molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,total_experiment_s
BeH2,sto-3g,presentation_range_curve_sto3g,1.4457070707070707,jw,puccsd,1,slsqp,100,137,-15.550102833524685,-15.550105885861663,CASCI,3.052336978726089e-06,0.0019153689251834294,True,411,True,,,8,61,-11.792439119604888,29.607509363995632
BeH2,sto-3g,presentation_range_curve_sto3g,1.4692307692307691,jw,puccsd,1,slsqp,100,137,-15.545124491344291,-15.545127526697517,CASCI,3.0353532256555127e-06,0.0019047114672778652,True,398,True,,,8,61,-11.81883602217106,31.177550104999682
BeH2,sto-3g,presentation_range_curve_sto3g,1.5,jw,puccsd,1,slsqp,100,137,-15.537894876366867,-15.537897461365684,CASCI,2.5849988176673833e-06,0.001622110023075642,True,369,True,,,8,61,-11.852111399449662,33.39631723900675
BeH2,sto-3g,presentation_range_curve_sto3g,1.508838383838384,jw,puccsd,1,slsqp,100,137,-15.535679177550112,-15.535681638023306,CASCI,2.4604731940769398e-06,0.0015439690735420265,True,382,True,,,8,61,-11.861418273763174,27.527799404007965
BeH2,sto-3g,presentation_range_curve_sto3g,1.5404040404040404,jw,puccsd,1,slsqp,100,137,-15.527302437432494,-15.527305235750449,CASCI,2.798317954244567e-06,0.001755969701150054,True,449,True,,,8,61,-11.893783538796432,30.90858941701299
BeH2,sto-3g,presentation_range_curve_sto3g,1.571969696969697,jw,puccsd,1,slsqp,100,137,-15.51826617435881,-15.518269191291212,CASCI,3.0169324016782184e-06,0.001893152234444697,True,394,True,,,8,61,-11.924846366421802,27.53387870300503
BeH2,sto-3g,presentation_range_curve_sto3g,1.5769230769230769,jw,puccsd,1,slsqp,100,137,-15.516794057557075,-15.5167964630396,CASCI,2.4054825260577672e-06,0.0015094619344439835,True,395,True,,,8,61,-11.92960772183234,28.585681766999187
BeH2,sto-3g,presentation_range_curve_sto3g,1.6035353535353536,jw,puccsd,1,slsqp,100,137,-15.508647992746615,-15.50865025271741,CASCI,2.2599707953929737e-06,0.0014181520138462497,True,401,True,,,8,61,-11.95468373571747,35.0355613050051
BeH2,sto-3g,presentation_range_curve_sto3g,1.6333333333333333,jw,puccsd,1,slsqp,100,137,-15.49909522077412,-15.499097748910708,CASCI,2.528136588964003e-06,0.0015864284628042125,True,346,True,,,8,61,-11.981789826957478,32.085848211005214
BeH2,sto-3g,presentation_range_curve_sto3g,1.6538461538461535,jw,puccsd,1,slsqp,100,137,-15.492281931919639,-15.492283838634004,CASCI,1.906714365063067e-06,0.0011964804245063602,True,343,True,,,8,61,-11.999880753882795,29.938916424987838
BeH2,sto-3g,presentation_range_curve_sto3g,1.6666666666666667,jw,puccsd,1,slsqp,100,137,-15.487933207940372,-15.487935067271827,CASCI,1.8593314550230389e-06,0.0011667472220100521,True,356,True,,,8,61,-12.01096098288875,28.03341565700248
BeH2,sto-3g,presentation_range_curve_sto3g,1.698232323232323,jw,puccsd,1,slsqp,100,137,-15.476957498418233,-15.476959192090709,CASCI,1.6936724751559495e-06,0.0010627947212126347,True,355,True,,,8,61,-12.037527385325692,23.49566284600587
BeH2,sto-3g,presentation_range_curve_sto3g,1.7153846153846155,jw,puccsd,1,slsqp,100,137,-15.470847363655617,-15.470849036026852,CASCI,1.6723712352728626e-06,0.0010494280014748387,True,357,True,,,8,61,-12.05155236358866,24.455586269992637
BeH2,sto-3g,presentation_range_curve_sto3g,1.72979797979798,jw,puccsd,1,slsqp,100,137,-15.465640984413923,-15.46564257700492,CASCI,1.5925909959690898e-06,0.0009993651832895677,True,344,True,,,8,61,-12.063122311648636,25.315345385010005
BeH2,sto-3g,presentation_range_curve_sto3g,1.7613636363636365,jw,puccsd,1,slsqp,100,137,-15.454030459994648,-15.454033107023218,CASCI,2.647028569668919e-06,0.0016610342507243736,True,276,True,,,8,61,-12.087798120337693,19.184877867999603
BeH2,sto-3g,presentation_range_curve_sto3g,1.7666666666666666,jw,puccsd,1,slsqp,100,137,-15.452052014861478,-15.452057152612149,CASCI,5.137750671124763e-06,0.003223984785886829,True,276,True,,,8,61,-12.091856982108416,17.654491269000573
BeH2,sto-3g,presentation_range_curve_sto3g,1.7923076923076922,jw,puccsd,1,slsqp,100,137,-15.44240890320158,-15.442410375987112,CASCI,1.4727855326412964e-06,0.0009241861768022073,True,315,True,,,8,61,-12.111142810718386,20.08005529800721
BeH2,sto-3g,presentation_range_curve_sto3g,1.792929292929293,jw,puccsd,1,slsqp,100,137,-15.442173254598435,-15.44217471714088,CASCI,1.4625424444858481e-06,0.0009177585467968701,True,315,True,,,8,61,-12.111603485395637,19.8602757990011
BeH2,sto-3g,presentation_range_curve_sto3g,1.8384615384615384,jw,puccsd,1,slsqp,100,137,-15.424710574009906,-15.424711946640514,CASCI,1.3726306082872952e-06,0.0008613380603757524,True,289,True,,,8,61,-12.144499339688835,18.918078075002995
BeH2,sto-3g,presentation_range_curve_sto3g,1.8560606060606064,jw,puccsd,1,slsqp,100,137,-15.417868475200462,-15.417869716772396,CASCI,1.2415719332636854e-06,0.000779097562270362,True,277,True,,,8,61,-12.156781026279024,18.949504507007077
BeH2,sto-3g,presentation_range_curve_sto3g,1.8846153846153848,jw,puccsd,1,slsqp,100,137,-15.406679005920662,-15.40668024880978,CASCI,1.2428891178473123e-06,0.000779924107451249,True,276,True,,,8,61,-12.176219511090164,18.438878895001835
BeH2,sto-3g,presentation_range_curve_sto3g,1.9,jw,puccsd,1,slsqp,100,137,-15.400612499591798,-15.400613664693845,CASCI,1.165102046840616e-06,0.000731112020310908,True,264,True,,,8,61,-12.186449941297248,16.58591409600922
BeH2,sto-3g,presentation_range_curve_sto3g,1.9191919191919196,jw,puccsd,1,slsqp,100,137,-15.393014168367788,-15.39301527380273,CASCI,1.1054349418060383e-06,0.0006936703748977652,True,264,True,,,8,61,-12.198981901660092,16.731756018998567
BeH2,sto-3g,presentation_range_curve_sto3g,1.9823232323232325,jw,puccsd,1,slsqp,100,137,-15.367857633780845,-15.367858653387175,CASCI,1.0196063300327296e-06,0.0006398121485525081,True,263,True,,,8,61,-12.238491377376455,16.533496242991532
BeH2,sto-3g,presentation_range_curve_sto3g,2.0138888888888893,jw,puccsd,1,slsqp,100,137,-15.378515434247204,-15.380488077087156,CASCI,0.0019726428399522433,1.2378511358555924,False,251,True,,,8,105,-12.25731618595638,16.34199566800089
BeH2,sto-3g,presentation_range_curve_sto3g,2.045454545454546,jw,puccsd,1,slsqp,100,137,-15.367328421905892,-15.369542569939226,CASCI,0.0022141480333335295,1.3893978182490898,False,275,True,,,8,105,-12.275559430955655,17.614587364994804
BeH2,sto-3g,presentation_range_curve_sto3g,2.0770202020202024,jw,puccsd,1,slsqp,100,137,-15.356236207020274,-15.35875457314095,CASCI,0.0025183661206753527,1.58029740601887,False,250,True,,,8,105,-12.293247709866183,23.904755046009086
BeH2,sto-3g,presentation_range_curve_sto3g,2.108585858585859,jw,puccsd,1,slsqp,100,137,-15.345296276907902,-15.3481598926929,CASCI,0.0028636157849977195,1.796944677628134,False,274,True,,,8,105,-12.310406021452039,27.78163868498814
BeH2,sto-3g,presentation_range_curve_sto3g,2.171717171717172,jw,puccsd,1,slsqp,100,137,-15.32396361045796,-15.327698372633192,CASCI,0.0037347621752310545,2.3435968778170637,False,248,True,,,8,105,-12.343225451109346,18.477394903995446
BeH2,sto-3g,presentation_range_curve_sto3g,2.1923076923076925,jw,puccsd,1,slsqp,100,137,-15.31719387632388,-15.32127497421337,CASCI,0.004081097889489627,2.5609256555357462,False,274,True,,,8,105,-12.353520679416842,19.46842046600068
BeH2,sto-3g,presentation_range_curve_sto3g,2.234848484848485,jw,puccsd,1,slsqp,100,137,-15.303550125914938,-15.308466123587328,CASCI,0.004915997672389594,3.0848327834035216,False,287,True,,,8,105,-12.3741899836194,18.990466165996622
BeH2,sto-3g,presentation_range_curve_sto3g,2.266414141414141,jw,puccsd,1,slsqp,100,137,-15.293775535564379,-15.299414021433009,CASCI,0.005638485868630028,3.53820062893816,False,301,True,,,8,105,-12.38902522821683,20.318994769011624
BeH2,sto-3g,presentation_range_curve_sto3g,2.3295454545454546,jw,puccsd,1,slsqp,100,137,-15.279787984065393,-15.282657007771697,CASCI,0.002869023706303153,1.8003381969185854,False,789,True,,,8,105,-12.417489554167826,53.21493489800196
BeH2,sto-3g,presentation_range_curve_sto3g,2.3461538461538463,jw,puccsd,1,slsqp,100,137,-15.275554818256234,-15.2785821816051,CASCI,0.003027363348866885,1.8996977476841101,False,670,True,,,8,105,-12.424723371378324,49.80698053400556
BeH2,sto-3g,presentation_range_curve_sto3g,2.392676767676768,jw,puccsd,1,slsqp,100,137,-15.264507604734769,-15.267994337115631,CASCI,0.0034867323808622785,2.1879559495825074,False,737,True,,,8,105,-12.444451973314143,55.30325975798769
BeH2,sto-3g,presentation_range_curve_sto3g,2.4242424242424243,jw,puccsd,1,slsqp,100,137,-15.257745009282761,-15.261554405005413,CASCI,0.0038093957226514874,2.3904301005253124,False,684,True,,,8,105,-12.457406708008627,45.481351690003066
BeH2,sto-3g,presentation_range_curve_sto3g,2.455808080808081,jw,puccsd,1,slsqp,100,137,-15.242769041810483,-15.255756667461489,CASCI,0.01298762565100553,8.149851984636829,False,315,True,,,8,105,-12.470028537443712,21.9237943229964
BeH2,sto-3g,presentation_range_curve_sto3g,2.5,jw,puccsd,1,slsqp,100,137,-15.233171423701203,-15.248767094748397,CASCI,0.01559567104719406,9.786423943153697,False,341,True,,,8,105,-12.487163866717482,23.754356734003522
BeH2,sto-3g,presentation_range_curve_sto3g,2.518939393939394,jw,puccsd,1,slsqp,100,137,-15.22937956239624,-15.24618314846942,CASCI,0.016803586073180554,10.544401493195457,False,355,True,,,8,105,-12.494323622213898,23.753868277999572
BeH2,sto-3g,presentation_range_curve_sto3g,2.582070707070707,jw,puccsd,1,slsqp,100,137,-15.218167686025035,-15.239354069038177,CASCI,0.021186383013141352,13.294646018193317,False,368,True,,,8,105,-12.51743135987963,24.97681139499764
BeH2,sto-3g,presentation_range_curve_sto3g,2.613636363636364,jw,puccsd,1,slsqp,100,137,-15.213389827116073,-15.23711351166515,CASCI,0.023723684549077362,14.886825567706987,False,380,True,,,8,105,-12.528566894344058,25.2532212829974
BeH2,sto-3g,presentation_range_curve_sto3g,2.676767676767677,jw,puccsd,1,slsqp,100,137,-15.20563099331707,-15.23789928344399,CASCI,0.03226829012692001,20.248642469253447,False,380,True,,,8,105,-12.5500506768778,29.747358109001652
BeH2,sto-3g,presentation_range_curve_sto3g,2.708333333333333,jw,puccsd,1,slsqp,100,137,-15.202686477875876,-15.238661046017526,CASCI,0.035974568141650565,22.574365279999004,False,408,True,,,8,105,-12.560417290996297,27.89429941099661
BeH2,sto-3g,presentation_range_curve_sto3g,2.73989898989899,jw,puccsd,1,slsqp,100,137,-15.200321013030383,-15.239512662701063,CASCI,0.03919164967068056,24.593112893199088,False,396,True,,,8,105,-12.570545255515682,28.044487858001958
BeH2,sto-3g,presentation_range_curve_sto3g,2.803030303030303,jw,puccsd,1,slsqp,100,137,-15.233169264717356,-15.24174124084049,CASCI,0.008571976123134206,5.378992165051823,False,876,True,,,8,105,-12.590117500201325,58.62735712999711
BeH2,sto-3g,presentation_range_curve_sto3g,2.83459595959596,jw,puccsd,1,slsqp,100,137,-15.196757124923408,-15.24311955136238,CASCI,0.04636242643897148,29.092839852292556,False,462,True,,,8,105,-12.59957700730225,31.47820082899125
BeH2,sto-3g,presentation_range_curve_sto3g,2.897727272727273,jw,puccsd,1,slsqp,100,137,-15.188462486548275,-15.246393024471809,CASCI,0.057930537923533976,36.35193392185888,False,158,True,,,8,105,-12.6178783537985,11.034060292993672
BeH2,sto-3g,presentation_range_curve_sto3g,2.929292929292929,jw,puccsd,1,slsqp,100,137,-15.18924452822952,-15.248277202211426,CASCI,0.059032673981906925,37.043534217712434,False,158,True,,,8,105,-12.626733492577769,10.829064452002058
BeH2,sto-3g,presentation_range_curve_sto3g,2.9924242424242427,jw,puccsd,1,slsqp,100,137,-15.24065519968821,-15.252494589313937,CASCI,0.011839389625727392,7.42932354465057,False,781,True,,,8,105,-12.643883830277629,53.75545371200133
BeH2,sto-3g,presentation_range_curve_sto3g,3.0239898989898992,jw,puccsd,1,slsqp,100,137,-15.243095694000566,-15.254801594726414,CASCI,0.01170590072584865,7.345558058576561,False,770,True,,,8,105,-12.652190694749889,49.5644086930115
BeH2,sto-3g,presentation_range_curve_sto3g,3.055555555555556,jw,puccsd,1,slsqp,100,137,-15.245679005123884,-15.257218918034669,CASCI,0.011539912910784267,7.2413992107333245,False,766,True,,,8,105,-12.660326061607586,59.214119267009664
BeH2,sto-3g,presentation_range_curve_sto3g,3.118686868686869,jw,puccsd,1,slsqp,100,137,-15.251139165468148,-15.262304048518706,CASCI,0.011164883050557961,7.006064598172576,False,773,True,,,8,105,-12.676103064262454,53.024484716996085
BeH2,sto-3g,presentation_range_curve_sto3g,3.150252525252525,jw,puccsd,1,slsqp,100,137,-15.253948520962007,-15.264926094348162,CASCI,0.010977573386155015,6.888526097972748,False,851,True,,,8,105,-12.683754552020876,59.65032094299386
BeH2,sto-3g,presentation_range_curve_sto3g,3.2133838383838387,jw,puccsd,1,slsqp,100,137,-15.259571200826233,-15.270210028133317,CASCI,0.010638827307083432,6.675959884640617,False,661,True,,,8,105,-12.698606729188931,43.58493241100223
BeH2,sto-3g,presentation_range_curve_sto3g,3.2449494949494957,jw,puccsd,1,slsqp,100,137,-15.262326231689517,-15.272820295242724,CASCI,0.0104940635532067,6.585119326209184,False,688,True,,,8,105,-12.705816132597663,47.69091900800413
BeH2,sto-3g,presentation_range_curve_sto3g,3.3080808080808084,jw,puccsd,1,slsqp,100,137,-15.267599260381711,-15.277860969167666,CASCI,0.010261708785954227,6.439314618565351,False,660,True,,,8,105,-12.71982217584618,44.186708948007436
BeH2,sto-3g,presentation_range_curve_sto3g,3.339646464646465,jw,puccsd,1,slsqp,100,137,-15.270080253171276,-15.28025006491318,CASCI,0.010169811741903345,6.381648396350027,False,688,True,,,8,105,-12.726626589937844,47.8279089070129
BeH2,sto-3g,presentation_range_curve_sto3g,3.402777777777778,jw,puccsd,1,slsqp,100,137,-15.274670505833303,-15.284686307570524,CASCI,0.010015801737221608,6.285005732322194,False,722,True,,,8,105,-12.73985657561759,51.2396563939983
BeH2,sto-3g,presentation_range_curve_sto3g,3.4343434343434347,jw,puccsd,1,slsqp,100,137,-15.276769606923878,-15.286711320920636,CASCI,0.00994171399675814,6.238515008391703,False,705,True,,,8,105,-12.746289097181636,47.616847811994376
BeH2,sto-3g,presentation_range_curve_sto3g,3.4659090909090917,jw,puccsd,1,slsqp,100,137,-15.278738028834441,-15.288598840885571,CASCI,0.009860812051130097,6.187748309392596,False,691,True,,,8,105,-12.75260439763893,51.76568263399531
BeH2,sto-3g,presentation_range_curve_sto3g,3.5290404040404044,jw,puccsd,1,slsqp,100,137,-15.282314091467565,-15.291954484853749,CASCI,0.009640393386183277,6.049433613370482,False,757,True,,,8,105,-12.764895913713247,54.004351033989224
BeH2,sto-3g,presentation_range_curve_sto3g,3.560606060606061,jw,puccsd,1,slsqp,100,137,-15.283949052690346,-15.293427262955298,CASCI,0.00947821026495177,5.94766224514962,False,715,True,,,8,105,-12.770878138203049,53.53727212200465
BeH2,sto-3g,presentation_range_curve_sto3g,3.623737373737374,jw,puccsd,1,slsqp,100,137,-15.286991127436607,-15.295979305332624,CASCI,0.00898817789601658,5.640162523351468,False,690,True,,,8,105,-12.78252980993389,45.03665162299876
BeH2,sto-3g,presentation_range_curve_sto3g,3.6553030303030303,jw,puccsd,1,slsqp,100,137,-15.288436514045342,-15.297075467366971,CASCI,0.008638953321629117,5.421020959902166,False,725,True,,,8,105,-12.788204653353132,46.80550368499826
BeH2,sto-3g,presentation_range_curve_sto3g,3.718434343434344,jw,puccsd,1,slsqp,100,137,-15.285431812651728,-15.298945811936829,CASCI,0.013513999285100553,8.480156177394162,False,391,True,,,8,105,-12.799265205634686,25.526282400998753
BeH2,sto-3g,presentation_range_curve_sto3g,3.75,jw,puccsd,1,slsqp,100,137,-15.28751945950118,-15.299736773513162,CASCI,0.012217314011982339,7.666474498345026,False,345,True,,,8,105,-12.80465579125696,22.50914228799229
