distance,atom,molecule,basis,active_space,active_orbitals,freeze_core,mapper,z2,use_num_particles,num_qubits,num_terms,constant_energy,ref_energy,full_fci_energy,exact_total_energy,vqe_total_energy,exact_vs_ref_abs_error,vqe_vs_exact_abs_error,vqe_vs_ref_abs_error,exact_vs_full_fci_abs_error,vqe_vs_full_fci_abs_error,active_vs_full_fci_abs_error,eval_count,ansatz_name,ansatz_reps,optimizer,optimizer_max_iter,seed,status
0.5,Be 0 0 0; H 0 0 0.5; H 0 0 -0.5,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-8.661255831973532,-13.667143209581804,-13.689960305740955,-13.667143209581791,-13.66714320456975,1.2434497875801753e-14,5.01204056035931e-09,5.012052994857186e-09,0.022817096159164052,0.022817101171204612,0.022817096159151617,399,real_amplitudes,4,cobyla,500,137,ok
0.6538461538461539,Be 0 0 0; H 0 0 0.6538461538461539; H 0 0 -0.6538461538461539,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-9.798606762861986,-14.661808505536197,-14.68093788348608,-14.661808505536193,-14.661808453028215,3.552713678800501e-15,5.2507978409721545e-08,5.2507981962435224e-08,0.019129377949887783,0.019129430457866192,0.01912937794988423,486,real_amplitudes,4,cobyla,500,137,ok
0.8076923076923077,Be 0 0 0; H 0 0 0.8076923076923077; H 0 0 -0.8076923076923077,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-10.491474224863463,-15.173426007815937,-15.190877705048425,-15.173426007815927,-15.173426001802067,1.0658141036401503e-14,6.013859632503227e-09,6.013870290644263e-09,0.01745169723249873,0.017451703246358363,0.017451697232488073,481,real_amplitudes,4,cobyla,500,137,ok
0.9615384615384616,Be 0 0 0; H 0 0 0.9615384615384616; H 0 0 -0.9615384615384616,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-10.962450089698468,-15.425201817554715,-15.443491944235687,-15.425201817554706,-15.425201808700818,8.881784197001252e-15,8.85388828919531e-09,8.853897170979508e-09,0.018290126680980734,0.018290135534869023,0.018290126680971852,500,real_amplitudes,4,cobyla,500,137,ok
1.1153846153846154,Be 0 0 0; H 0 0 1.1153846153846154; H 0 0 -1.1153846153846154,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.304095864764452,-15.535361074322575,-15.556771868491047,-15.535361074322562,-15.535361065129973,1.2434497875801753e-14,9.192589800477435e-09,9.192602234975311e-09,0.021410794168485126,0.021410803361074926,0.02141079416847269,340,real_amplitudes,4,cobyla,500,137,ok
1.2692307692307692,Be 0 0 0; H 0 0 1.2692307692307692; H 0 0 -1.2692307692307692,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.563156927199413,-15.566988251570027,-15.593536181288147,-15.566988251570013,-15.566988239110565,1.4210854715202004e-14,1.2459448583967969e-08,1.2459462794822684e-08,0.026547929718134355,0.02654794217758294,0.026547929718120145,409,real_amplitudes,4,cobyla,500,137,ok
1.4230769230769231,Be 0 0 0; H 0 0 1.4230769230769231; H 0 0 -1.4230769230769231,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.766219836467922,-15.554400936225463,-15.588122087248362,-15.554400936225463,-15.554400916453915,0.0,1.9771547954405833e-08,1.9771547954405833e-08,0.033721151022898965,0.03372117079444692,0.033721151022898965,500,real_amplitudes,4,cobyla,500,137,ok
1.576923076923077,Be 0 0 0; H 0 0 1.576923076923077; H 0 0 -1.576923076923077,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.929607721832344,-15.5167964630396,-15.560014512416934,-15.5167964630396,-15.516796453833694,0.0,9.205907147702419e-09,9.205907147702419e-09,0.043218049377333756,0.043218058583240904,0.043218049377333756,446,real_amplitudes,4,cobyla,500,137,ok
1.7307692307692308,Be 0 0 0; H 0 0 1.7307692307692308; H 0 0 -1.7307692307692308,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.063895014161183,-15.465289494791417,-15.520777747794948,-15.465289494791413,-15.465289476241622,3.552713678800501e-15,1.8549791036548413e-08,1.8549794589262092e-08,0.05548825300353499,0.05548827155332603,0.05548825300353144,492,real_amplitudes,4,cobyla,500,137,ok
1.8846153846153846,Be 0 0 0; H 0 0 1.8846153846153846; H 0 0 -1.8846153846153846,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.17621951109016,-15.406680248809781,-15.477754206538311,-15.40668024880978,-15.406680219550928,1.7763568394002505e-15,2.9258851341751324e-08,2.9258853118108163e-08,0.07107395772853131,0.07107398698738265,0.07107395772852954,417,real_amplitudes,4,cobyla,500,137,ok
