distance,atom,molecule,basis,active_space,active_orbitals,freeze_core,mapper,z2,use_num_particles,num_qubits,num_terms,constant_energy,ref_energy,full_fci_energy,exact_total_energy,vqe_total_energy,exact_vs_ref_abs_error,vqe_vs_exact_abs_error,vqe_vs_ref_abs_error,exact_vs_full_fci_abs_error,vqe_vs_full_fci_abs_error,active_vs_full_fci_abs_error,eval_count,ansatz_name,ansatz_reps,optimizer,optimizer_max_iter,seed,status
0.5,Be 0 0 0; H 0 0 0.5; H 0 0 -0.5,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-8.661255831973543,-13.667143209581804,-13.689960305740966,-13.667143209581798,-13.666995589611131,5.329070518200751e-15,0.0001476199706651,0.00014761997067225252,0.022817096159167605,0.022964716129834528,0.022817096159162276,450,real_amplitudes,3,cobyla,450,137,ok
0.6538461538461539,Be 0 0 0; H 0 0 0.6538461538461539; H 0 0 -0.6538461538461539,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-9.798606762862004,-14.661808505536197,-14.680937883486067,-14.661808505536218,-14.661206028030737,2.1316282072803006e-14,0.0006024775054811,0.0006024775054598308,0.019129377949848703,0.01973185545532985,0.01912937794987002,450,real_amplitudes,3,cobyla,450,137,ok
0.8076923076923077,Be 0 0 0; H 0 0 0.8076923076923077; H 0 0 -0.8076923076923077,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-10.491474224863463,-15.173426007815937,-15.190877705048408,-15.17342600781593,-15.17315068151222,7.105427357601002e-15,0.0002753263037096,0.0002753263037167386,0.017451697232477414,0.017727023536187048,0.01745169723247031,450,real_amplitudes,3,cobyla,450,137,ok
0.9615384615384616,Be 0 0 0; H 0 0 0.9615384615384616; H 0 0 -0.9615384615384616,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-10.962450089698466,-15.425201817554715,-15.44349194423569,-15.42520181755472,-15.424561039290314,5.329070518200751e-15,0.0006407782644046,0.0006407782644011206,0.018290126680970076,0.018930904945376525,0.018290126680975405,450,real_amplitudes,3,cobyla,450,137,ok
1.1153846153846154,Be 0 0 0; H 0 0 1.1153846153846154; H 0 0 -1.1153846153846154,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.304095864764436,-15.535361074322575,-15.556771868491044,-15.535361074322555,-15.535204023095227,1.9539925233402755e-14,0.0001570512273278,0.00015705122734743782,0.021410794168488678,0.021567845395816576,0.02141079416846914,450,real_amplitudes,3,cobyla,450,137,ok
1.2692307692307692,Be 0 0 0; H 0 0 1.2692307692307692; H 0 0 -1.2692307692307692,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.563156927199405,-15.566988251570027,-15.593536181288147,-15.566988251570017,-15.566439725238972,1.0658141036401503e-14,0.0005485263310429,0.0005485263310553989,0.026547929718130803,0.027096456049175544,0.026547929718120145,450,real_amplitudes,3,cobyla,450,137,ok
1.4230769230769231,Be 0 0 0; H 0 0 1.4230769230769231; H 0 0 -1.4230769230769231,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.766219836467922,-15.554400936225463,-15.588122087248369,-15.554400936225472,-15.554392125399758,8.881784197001252e-15,8.810825715244164e-06,8.810825704586023e-06,0.03372115102289719,0.03372996184861066,0.03372115102290607,450,real_amplitudes,3,cobyla,450,137,ok
1.576923076923077,Be 0 0 0; H 0 0 1.576923076923077; H 0 0 -1.576923076923077,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-11.929607721832344,-15.5167964630396,-15.56001451241692,-15.516796463039594,-15.516790956886828,7.105427357601002e-15,5.506152765732963e-06,5.506152772838391e-06,0.04321804937732665,0.043223555530092383,0.043218049377319545,450,real_amplitudes,3,cobyla,450,137,ok
1.7307692307692308,Be 0 0 0; H 0 0 1.7307692307692308; H 0 0 -1.7307692307692308,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.063895014161185,-15.465289494791417,-15.520777747794941,-15.46528949479141,-15.465069257575395,7.105427357601002e-15,0.0002202372160144,0.0002202372160216015,0.05548825300353144,0.055708490219545936,0.055488253003524335,450,real_amplitudes,3,cobyla,450,137,ok
1.8846153846153848,Be 0 0 0; H 0 0 1.8846153846153846; H 0 0 -1.8846153846153846,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,3,20,-12.176219511090173,-15.406680248809781,-15.477754206538314,-15.40668024880978,-15.406522761369546,1.7763568394002505e-15,0.0001574874402354,0.0001574874402354709,0.07107395772853486,0.07123144516876856,0.07107395772853309,450,real_amplitudes,3,cobyla,450,137,ok
2.0384615384615383,Be 0 0 0; H 0 0 2.0384615384615383; H 0 0 -2.0384615384615383,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.27156661308102,-15.371955086310871,-15.43599415680795,-15.371955086309384,-15.350709023479748,1.4868106745780096e-12,0.0212460628296344,0.02124606283112307,0.06403907049856628,0.08528513332820253,0.06403907049707946,450,real_amplitudes,3,cobyla,450,137,ok
2.1923076923076925,Be 0 0 0; H 0 0 2.1923076923076925; H 0 0 -2.1923076923076925,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.35352067941681,-15.32127497421337,-15.39927654136283,-15.321274974206352,-15.228786675871708,7.0183858724703896e-12,0.0924882983346453,0.09248829834166195,0.07800156715647866,0.17048986549112222,0.07800156714946027,450,real_amplitudes,3,cobyla,450,137,ok
2.3461538461538463,Be 0 0 0; H 0 0 2.3461538461538463; H 0 0 -2.3461538461538463,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.424723371378246,-15.278582181605099,-15.370601714540225,-15.278582181603817,-15.245126759716642,1.2825296380469808e-12,0.0334554218871723,0.03345542188845663,0.09201953293640841,0.1254749548235825,0.09201953293512588,450,real_amplitudes,3,cobyla,450,137,ok
2.5,Be 0 0 0; H 0 0 2.5; H 0 0 -2.5,BeH2,sto-3g,"(4, 4)","[0, 1, 2, 3]",True,parity,True,True,4,62,-12.48716386671749,-15.248767094748395,-15.35183431351546,-15.248767094748445,-15.124948562717917,4.973799150320701e-14,0.1238185320305262,0.12381853203047832,0.10306721876701452,0.22688575079754258,0.10306721876706426,450,real_amplitudes,3,cobyla,450,137,ok
