molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
Li2O_linear,6-31g,1.8,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.46999505259868,-89.74373582689469,CASCI,-89.74373582689469,0.27374077429601584,171.77479953771862,False,-19.575563770946715,426,True,,8,61,-69.89443128165196,0.4989923009998165,3.378354312008014,3.8788997719966574
Li2O_linear,6-31g,1.8,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.1090909397591,-89.74373582689469,CASCI,-89.74373582689469,0.6346448871355932,398.24537848156893,False,-19.214659658107053,250,True,,8,61,-69.89443128165205,0.5342624680051813,2.372544526006095,2.90858049900271
Li2O_linear,6-31g,1.8,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.74372523014803,-89.74373582689469,CASCI,-89.74373582689469,1.0596746662372425e-05,0.006649553901358658,True,-19.84929394849598,1422,True,,8,61,-69.89443128165205,0.5008501000120305,11.300517698007752,11.803758314999868
Li2O_linear,6-31g,1.8,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.362834841204,-89.74373582689469,CASCI,-89.74373582689469,0.38090098569068687,239.01879662977723,False,-19.46840355955199,250,True,,8,61,-69.89443128165202,0.5131596709979931,2.67943963399739,3.1947367989923805
Li2O_linear,6-31g,1.8,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.74372430711213,-89.74373582689469,CASCI,-89.74373582689469,1.151978256075381e-05,0.007228767234916063,True,-19.849293025460142,2059,True,,8,61,-69.89443128165199,0.42797769101161975,18.467767667010776,18.897824558996945
Li2O_linear,6-31g,2.1,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.67693436960526,-89.67770846414729,CASCI,-89.67770846414729,0.0007740945420238177,0.4857512919708238,True,-19.258187012239016,250,True,,8,61,-70.41874735736624,0.5780470809986582,2.05953092299751,2.639114106001216
Li2O_linear,6-31g,2.1,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.56848571891588,-89.67770846414729,CASCI,-89.67770846414729,0.10922274523140629,68.53825563741454,False,-19.149738361549584,478,True,,8,61,-70.4187473573663,0.4450265690102242,3.1823185569955967,3.62879659999453
Li2O_linear,6-31g,2.1,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.67570268977528,-89.67770846414729,CASCI,-89.67770846414729,0.002005774372008773,1.258641470404853,False,-19.256955332408978,250,True,,8,61,-70.4187473573663,0.4634684689954156,2.184152301007998,2.6491205539932707
Li2O_linear,6-31g,2.1,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.44226885080406,-89.67770846414729,CASCI,-89.67770846414729,0.2354396133432317,147.74047632939798,False,-19.023521493437777,450,True,,8,61,-70.41874735736627,0.4476078360021347,3.6764218689932022,4.125866878996021
Li2O_linear,6-31g,2.1,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.49088018286216,-89.67770846414729,CASCI,-89.67770846414729,0.18682828128513052,117.23642796095096,False,-19.07213282549589,250,True,,8,61,-70.41874735736627,0.8964862029970391,2.3707229450083105,3.269026780006243
Li2O_linear,6-31g,2.1,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.67769557346097,-89.67770846414729,CASCI,-89.67770846414729,1.2890686321043177e-05,0.008089021682631483,True,-19.258948216094716,1289,True,,8,61,-70.41874735736624,0.5176655830000527,10.527304892995744,11.047048464010004
Li2O_linear,6-31g,2.1,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.49173160742585,-89.67770846414729,CASCI,-89.67770846414729,0.18597685672143882,116.70215138441336,False,-19.07298425005961,250,True,,8,61,-70.41874735736624,0.5629304469912313,2.6572394340037135,3.222227763006231
Li2O_linear,6-31g,2.1,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.67769561219637,-89.67770846414729,CASCI,-89.67770846414729,1.2851950913272958e-05,0.008064714865637,True,-19.2589482548301,2060,True,,8,61,-70.41874735736627,0.4640265519992681,18.457951268996112,18.92462959799741
Li2O_linear,6-31g,2.4,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.60522379909261,-89.60863356038284,CASCI,-89.60863356038284,0.00340976129022863,2.1396558974700777,False,-18.791638077477156,250,True,,8,61,-70.81358572161545,0.5462768199940911,2.080490036008996,2.6283097010018537
Li2O_linear,6-31g,2.4,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.50287942874584,-89.60863356038284,CASCI,-89.60863356038284,0.1057541316369992,66.36166938940174,False,-18.689293707130357,443,True,,8,61,-70.81358572161548,0.5103416999918409,3.0139555180066964,3.525762560995645
Li2O_linear,6-31g,2.4,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.600921389281,-89.60863356038284,CASCI,-89.60863356038284,0.0077121711018435235,4.8394567759467275,False,-18.78733566766555,250,True,,8,61,-70.81358572161545,0.5392888210044475,2.1898984190047486,2.7312550639908295
Li2O_linear,6-31g,2.4,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.39791962853205,-89.60863356038284,CASCI,-89.60863356038284,0.21071393185079046,132.22488866175766,False,-18.584333906916616,450,True,,8,61,-70.81358572161544,0.6104537200008053,3.8355678710067878,4.447830896009691
Li2O_linear,6-31g,2.4,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.355921579468,-89.60863356038284,CASCI,-89.60863356038284,0.2527119809148388,158.5790424318896,False,-18.542335857852553,250,True,,8,61,-70.81358572161545,0.5961310279963072,2.3715911929903086,2.969759668005281
Li2O_linear,6-31g,2.4,jw,efficient_su2,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.6078370153733,-89.60863356038284,CASCI,-89.60863356038284,0.0007965450095355209,0.4998391623886252,True,-18.79425129375784,1223,True,,8,61,-70.81358572161547,0.4674565470049856,9.71405173499079,10.183349074999569
Li2O_linear,6-31g,2.4,jw,efficient_su2,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.2859715048923,-89.60863356038284,CASCI,-89.60863356038284,0.3226620554905395,202.47334377881296,False,-18.472385783276835,250,True,,8,61,-70.81358572161547,0.5208356049988652,2.492325825995067,3.0151139679946937
Li2O_linear,6-31g,2.4,jw,efficient_su2,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.60783693030577,-89.60863356038284,CASCI,-89.60863356038284,0.0007966300770760881,0.499892543035939,True,-18.79425120869033,2306,True,,8,61,-70.81358572161544,0.4699964320025174,20.721430885998416,21.19411866698647
Li2O_linear,6-31g,2.8,jw,real_amplitudes,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.539692343686,-89.55956452695331,CASCI,-89.55956452695331,0.019872183267310106,12.469973849886498,False,-18.330839341403536,250,True,,8,61,-71.20885300228247,0.5965584139921702,2.0340231459995266,2.6320160399918677
Li2O_linear,6-31g,2.8,jw,real_amplitudes,1,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.3213117043524,-89.55956452695331,CASCI,-89.55956452695331,0.23825282260091285,149.50579045747622,False,-18.112458702069933,222,True,,8,61,-71.20885300228247,0.524402465991443,1.5648067419970175,2.090743819004274
Li2O_linear,6-31g,2.8,jw,real_amplitudes,2,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.53617348260298,-89.55956452695331,CASCI,-89.55956452695331,0.023391044350333345,14.678090849233328,False,-18.327320480320502,250,True,,8,61,-71.20885300228248,0.6194092750083655,2.2408431180083426,2.862708644999657
Li2O_linear,6-31g,2.8,jw,real_amplitudes,2,slsqp,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.25228151667119,-89.55956452695331,CASCI,-89.55956452695331,0.30728301028212,192.82285449912285,False,-18.043428514388737,500,True,,8,61,-71.20885300228245,0.5514582140021957,3.8510227009974187,4.403922672005137
Li2O_linear,6-31g,2.8,jw,efficient_su2,1,cobyla,250,137,"[4, 4]","[0, 1, 2, 3]",True,-89.50985664167978,-89.55956452695331,CASCI,-89.55956452695331,0.0497078852735342,31.192145380110176,False,-18.30100363939729,250,True,,8,61,-71.20885300228248,0.6078477969858795,2.235214977990836,2.844912011991255
