molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,dense_curve_config_search_sto3g,0.5520833333333334,jw,puccsd,1,cobyla,100,137,-1.0938605731583806,-1.0938605757275708,FCI,2.569190193923987e-09,1.612189969399047e-06,True,42,True,,,4,15,0.9585096650626416,0.12704416501219384,0.5680057179997675,0.7387780369899701
H2,sto-3g,dense_curve_config_search_sto3g,0.5520833333333334,jw,puccsd,1,slsqp,100,137,-1.0938605696346149,-1.0938605757275708,FCI,6.0929559175804116e-09,3.823384674884966e-06,True,24,True,,,4,15,0.9585096650626416,0.07844349699735176,0.2662604979996104,0.3762994449934922
H2,sto-3g,dense_curve_config_search_sto3g,0.5520833333333334,jw,puccsd,1,spsa,100,137,-1.093285480095767,-1.0938605757275708,FCI,0.0005750956318038014,0.36087768481757165,True,200,True,,,4,15,0.9585096650626416,0.07622268098930363,2.3919200819946127,2.4987186400103383
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,1,cobyla,100,137,-1.113488777744781,-1.1358718748196397,FCI,0.022383097074858638,14.04559486234747,False,100,True,,,4,15,0.6803706997542858,0.1227984680008376,0.5260062829911476,0.6562134169944329
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,1,slsqp,100,137,-1.1136371417640705,-1.1358718748196397,FCI,0.022234733055569222,13.952495104967188,False,153,True,,,4,15,0.6803706997542858,0.12794571999984328,0.503638709007646,0.6369258190097753
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,1,spsa,100,137,-1.1135627774198602,-1.1358718748196397,FCI,0.022309097399779487,13.999159400238227,False,200,True,,,4,15,0.6803706997542858,0.06703268700221088,0.572905314998934,0.6453757830022369
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,2,cobyla,100,137,-1.1115024908593654,-1.1358718748196397,FCI,0.024369383960274327,15.292007759527783,False,100,True,,,4,15,0.6803706997542858,0.06421019199478906,0.5107901870069327,0.5817639870074345
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,2,slsqp,100,137,-1.1136358646656273,-1.1358718748196397,FCI,0.022236010154012442,13.953296495734193,False,234,True,,,4,15,0.6803706997542858,0.06229720400006045,0.8371164729906013,0.9055186860059621
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,real_amplitudes,2,spsa,100,137,-1.1058706938052334,-1.1358718748196397,FCI,0.030001181014406297,18.826011097169083,False,200,True,,,4,15,0.6803706997542858,0.06108314500306733,0.6049502310052048,0.6719544699881226
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,1,cobyla,100,137,-1.112601379058218,-1.1358718748196397,FCI,0.023270495761421595,14.602445524753904,False,100,True,,,4,15,0.6803706997542858,0.06252845900598913,0.5325968409888446,0.6029160729958676
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,1,slsqp,100,137,-1.1136403351289512,-1.1358718748196397,FCI,0.022231539690688473,13.950491239764233,False,340,True,,,4,15,0.6803706997542858,0.05900734600436408,1.2682820890040603,1.3341246810014127
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,1,spsa,100,137,-1.07081850556237,-1.1358718748196397,FCI,0.06505336925726968,40.82157468926004,False,200,True,,,4,15,0.6803706997542858,0.0965973970014602,0.6917771449952852,0.7949492049956461
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,2,cobyla,100,137,-1.0982481150635506,-1.1358718748196397,FCI,0.037623759756089115,23.609247860783725,False,100,True,,,4,15,0.6803706997542858,0.06860299399704672,0.6613075269997353,0.7404303969960893
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,2,slsqp,100,137,-1.1358706315939473,-1.1358718748196397,FCI,1.2432256923933238e-06,0.0007801353110080423,True,877,True,,,4,15,0.6803706997542858,0.1017405430029612,4.0972638850071235,4.213545249003801
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,efficient_su2,2,spsa,100,137,-1.1128510075207156,-1.1358718748196397,FCI,0.023020867298924053,14.445801417880533,False,200,True,,,4,15,0.6803706997542858,0.1263648520107381,0.8060293040034594,0.9413463840028271
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,uccsd,1,cobyla,100,137,-1.13587186074015,-1.1358718748196397,FCI,1.4079489796259281e-08,8.835006562560866e-06,True,100,True,,,4,15,0.6803706997542858,0.06724675899022259,1.2826763650082285,1.3805732350010658
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,uccsd,1,slsqp,100,137,-1.1358718710006745,-1.1358718748196397,FCI,3.818965144120057e-09,2.3964349986216326e-06,True,47,True,,,4,15,0.6803706997542858,0.06722915200225543,0.5305593459925149,0.6283975809928961
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,uccsd,1,spsa,100,137,-1.135754760291025,-1.1358718748196397,FCI,0.00011711452861473681,0.07349042073650489,True,200,True,,,4,15,0.6803706997542858,0.06827876099850982,2.4439070829976117,2.5444049639918376
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,puccsd,1,cobyla,100,137,-1.1358718720020031,-1.1358718748196397,FCI,2.8176365685084193e-09,1.7680923054681496e-06,True,37,True,,,4,15,0.6803706997542858,0.1421802690019831,0.5150816069944995,0.7095249439880718
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,puccsd,1,slsqp,100,137,-1.1358715554883447,-1.1358718748196397,FCI,3.193312949623106e-07,0.00020038326157050456,True,35,True,,,4,15,0.6803706997542858,0.08576398401055485,0.41444002299977,0.531380499000079
H2,sto-3g,dense_curve_config_search_sto3g,0.7777777777777778,jw,puccsd,1,spsa,100,137,-1.1354678135795804,-1.1358718748196397,FCI,0.0004040612400593169,0.2535520646883819,True,200,True,,,4,15,0.6803706997542858,0.07915040699299425,2.481208023004001,2.591709472995717
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,1,cobyla,100,137,-1.0690927595238477,-1.1040561254728218,FCI,0.03496336594897409,21.939826803274784,False,100,True,,,4,15,0.5366304110738028,0.14909665400045924,0.5083340880082687,0.6661414870031876
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,1,slsqp,100,137,-1.06997150503208,-1.1040561254728218,FCI,0.0340846204407419,21.38840608814951,False,180,True,,,4,15,0.5366304110738028,0.06923581099545117,0.625269270996796,0.6999777120072395
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,1,spsa,100,137,-1.0575983333232495,-1.1040561254728218,FCI,0.04645779214957235,29.152682693985998,False,200,True,,,4,15,0.5366304110738028,0.07613877599942498,0.5715693280071719,0.6530047850101255
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,2,cobyla,100,137,-1.0641954427135056,-1.1040561254728218,FCI,0.0398606827593162,25.01293717761575,False,100,True,,,4,15,0.5366304110738028,0.06748886298737489,0.5099892610014649,0.5842041519936174
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,2,slsqp,100,137,-1.0699713266388127,-1.1040561254728218,FCI,0.03408479883400917,21.388518031530257,False,338,True,,,4,15,0.5366304110738028,0.07090709799376782,1.2571650309982942,1.334463469000184
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,real_amplitudes,2,spsa,100,137,-1.0837307803989376,-1.1040561254728218,FCI,0.020325345073884282,12.754336961968052,False,200,True,,,4,15,0.5366304110738028,0.061878833002992906,0.6449428839987377,0.714029548005783
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,1,cobyla,100,137,-1.0686258045689385,-1.1040561254728218,FCI,0.03543032090388332,22.232845240074916,False,100,True,,,4,15,0.5366304110738028,0.06034686299972236,0.5292467700055568,0.596517876998405
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,1,slsqp,100,137,-1.1040555526104234,-1.1040561254728218,FCI,5.728623984069259e-07,0.00035947631076193166,True,723,True,,,4,15,0.5366304110738028,0.06164767399604898,2.7446606079902267,2.813092376993154
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,1,spsa,100,137,-1.05442655354343,-1.1040561254728218,FCI,0.04962957192939177,31.1430030518407,False,200,True,,,4,15,0.5366304110738028,0.10163860199099872,0.6490253340016352,0.7578502389951609
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,2,cobyla,100,137,-1.0632276920427302,-1.1040561254728218,FCI,0.04082843343009168,25.620209433283403,False,100,True,,,4,15,0.5366304110738028,0.06134500200278126,0.5499903070012806,0.6193727319914615
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,2,slsqp,100,137,-1.1040541124152075,-1.1040561254728218,FCI,2.0130576143806422e-06,0.0012632117705423825,True,900,True,,,4,15,0.5366304110738028,0.05885065199981909,3.9963232109876117,4.063761965997401
H2,sto-3g,dense_curve_config_search_sto3g,0.9861111111111112,jw,efficient_su2,2,spsa,100,137,-0.9756173144383707,-1.1040561254728218,FCI,0.1284388110344511,80.59650987341738,False,200,True,,,4,15,0.5366304110738028,0.13715115799277555,0.8159952729911311,0.9654877809953177
