molecule,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,0.735,jw,efficient_su2,1,slsqp,250,137,null,null,False,-1.117028752125194,-1.1373060357534,FCI,-1.1373060357534,0.02027728362820591,12.724177972251864,False,-1.8369977465741738,324,True,,4,15,0.7199689944489797,0.06871230399701744,1.3833073429996148,1.4535707860050024
H2,sto-3g,0.735,jw,efficient_su2,2,cobyla,250,137,null,null,False,-1.1170012345590852,-1.1373060357534,FCI,-1.1373060357534,0.02030480119431477,12.741445492643267,False,-1.8369702290080647,250,True,,4,15,0.7199689944489797,0.06689599899982568,1.600461690002703,1.6690053839993197
H2,sto-3g,0.735,jw,efficient_su2,2,slsqp,250,137,null,null,False,-1.1373059967279522,-1.1373060357534,FCI,-1.1373060357534,3.902544776224204e-08,2.448881969983674e-05,True,-1.8572749911769317,803,True,,4,15,0.7199689944489797,0.0697334730066359,3.841857760999119,3.9132455950020812
H2,sto-3g,0.9,jw,real_amplitudes,1,cobyla,250,137,null,null,False,-1.0919135107246243,-1.1205602812999882,FCI,-1.1205602812999882,0.02864677057536391,17.976106356976032,False,-1.6798881895246243,250,True,,4,15,0.5879746788,0.14038025100308005,1.3361432969977614,1.478305367010762
H2,sto-3g,0.9,jw,real_amplitudes,1,slsqp,250,137,null,null,False,-1.0919139399165314,-1.1205602812999882,FCI,-1.1205602812999882,0.028646341383456786,17.975837035191585,False,-1.6798886187165314,163,True,,4,15,0.5879746788,0.07824530999641865,0.5839485239994247,0.6633593599981396
H2,sto-3g,0.9,jw,real_amplitudes,2,cobyla,250,137,null,null,False,-1.091913721783815,-1.1205602812999882,FCI,-1.1205602812999882,0.02864655951617312,17.975973915434277,False,-1.679888400583815,250,True,,4,15,0.5879746788,0.08549167698947713,1.389352169004269,1.4762322669994319
H2,sto-3g,0.9,jw,real_amplitudes,2,slsqp,250,137,null,null,False,-1.0919132213189233,-1.1205602812999882,FCI,-1.1205602812999882,0.02864705998106487,17.976287961658038,False,-1.6798879001189233,286,True,,4,15,0.5879746788,0.06651624701044057,1.1317517919960665,1.1995335109968437
H2,sto-3g,0.9,jw,efficient_su2,1,cobyla,250,137,null,null,False,-1.0919136449529863,-1.1205602812999882,FCI,-1.1205602812999882,0.02864663634700193,17.976022127470834,False,-1.6798883237529862,250,True,,4,15,0.5879746788,0.06854043398925569,1.5510322690097382,1.6213575129950186
H2,sto-3g,0.9,jw,efficient_su2,1,slsqp,250,137,null,null,False,-1.1205601685695368,-1.1205602812999882,FCI,-1.1205602812999882,1.1273045141813043e-07,7.073937283893961e-05,True,-1.7085348473695368,581,True,,4,15,0.5879746788,0.06866834699758328,2.551472642007866,2.6216174969886197
H2,sto-3g,0.9,jw,efficient_su2,2,cobyla,250,137,null,null,False,-1.1134486642174302,-1.1205602812999882,FCI,-1.1205602812999882,0.0071116170825580305,4.462603723858908,False,-1.7014233430174301,250,True,,4,15,0.5879746788,0.06882937900081743,1.6682103089988232,1.7388509679876734
